Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19
1562001625.42483,3.204,-5.872,-10.607,0,-321.327026367188,-469.766632080078,0,-87,21,221,0,240,2116,2048,2564,15,52,-17
1562001625.42486,3.203,-5.875,-10.604,0,-322.257263183594,-471.315948486328,0,-87,21,221,0,240,2116,2040,2556,36,57,-16
1562001625.4249,3.21,-5.874,-10.603,0,-323.113311767578,-472.817291259766,0,-82,20,212,0,240,2116,2044,2560,25,42,-17
1562001625.42493,3.208,-5.879,-10.6,0,-323.892486572266,-474.276947021484,0,-82,20,212,0,240,2124,2044,2560,-10,69,-22
1562001625.42496,3.212,-5.881,-10.598,0,-324.599700927734,-475.682952880859,0,-83,21,213,0,240,2124,2036,2556,47,59,-19
1562001625.425,3.215,-5.885,-10.596,0,-325.055786132813,-477.002563476563,0,-83,21,213,0,240,2128,2040,2560,21,61,-17
1562001625.42503,3.217,-5.89,-10.594,0,-325.449401855469,-478.252868652344,0,-85,21,199,0,240,2128,2040,2560,-14,57,-18
1562001625.42506,3.222,-5.896,-10.591,0,-325.641174316406,-479.523254394531,0,-85,21,199,0,240,2132,2040,2560,6,62,-18
1562001625.4251,3.224,-5.904,-10.589,0,-325.840606689453,-480.735290527344,0,-74,28,204,0,240,2128,2036,2560,36,86,-15
1562001625.42513,3.227,-5.91,-10.587,0,-326.022521972656,-482.031311035156,0,-74,28,204,0,240,2128,2040,2564,18,74,-21
1562001625.42516,3.225,-5.915,-10.584,0,-326.227172851563,-483.232574462891,0,-88,18,218,0,240,2128,2036,2560,21,76,-31
1562001625.4252,3.225,-5.917,-10.579,0,-326.528381347656,-484.445617675781,0,-88,18,218,0,240,2128,2040,2560,28,62,-43
1562001625.42523,3.226,-5.918,-10.571,0,-326.802612304688,-485.685913085938,0,-89,23,205,0,240,2128,2044,2560,21,54,-37
1562001625.42526,3.229,-5.919,-10.562,0,-327.220062255859,-486.942687988281,0,-89,23,205,0,240,2120,2040,2564,31,71,-43
1562001625.4253,3.234,-5.921,-10.552,0,-327.636505126953,-488.326019287109,0,-85,23,211,0,240,2124,2040,2564,21,70,-46
1562001625.42533,3.235,-5.922,-10.541,0,-328.2763671875,-489.655242919922,0,-85,23,211,0,240,2116,2044,2564,14,58,-45
1562001625.42536,3.236,-5.924,-10.531,0,-329.005432128906,-490.995574951172,0,-81,27,209,0,240,2116,2040,2560,24,60,-48
1562001625.42539,3.236,-5.927,-10.52,0,-329.946197509766,-492.312194824219,0,-81,27,209,0,240,2112,2044,2564,19,47,-47
1562001625.42543,3.238,-5.93,-10.508,0,-330.963897705078,-493.634155273438,0,-79,19,207,0,240,2116,2044,2564,19,50,-55
1562001625.42547,3.244,-5.933,-10.496,0,-332.004608154297,-495.015075683594,0,-79,19,207,0,240,2116,2040,2564,13,36,-57
1562001625.4255,3.249,-5.936,-10.483,0,-333.100769042969,-496.348968505859,0,-87,21,213,0,240,2112,2040,2560,13,40,-62
1562001625.42554,3.258,-5.94,-10.469,0,-334.107513427734,-497.66943359375,0,-87,21,213,0,240,2116,2044,2560,12,35,-64
1562001625.42557,3.265,-5.945,-10.454,0,-335.220794677734,-498.949829101563,0,-83,17,209,0,240,2116,2040,2560,10,40,-63
1562001625.4256,3.273,-5.95,-10.438,0,-336.247772216797,-500.217315673828,0,-83,17,209,0,240,2116,2040,2564,16,46,-65
1562001625.42564,3.28,-5.955,-10.422,0,-337.29833984375,-501.512359619141,0,-87,17,215,0,240,2120,2040,2564,12,48,-66
1562001625.42567,3.285,-5.959,-10.405,0,-338.262847900391,-502.768981933594,0,-87,17,215,0,240,2120,2040,2560,17,49,-73
1562001625.42571,3.291,-5.963,-10.388,0,-339.174652099609,-504.017974853516,0,-85,19,209,0,240,2116,2040,2564,14,52,-79
1562001625.42574,3.296,-5.967,-10.369,0,-340.144927978516,-505.230834960938,0,-85,19,209,0,240,2116,2040,2560,12,52,-79
1562001625.42577,3.301,-5.97,-10.348,0,-341.159484863281,-506.486145019531,0,-85,19,211,0,240,2116,2044,2556,13,38,-85
1562001625.4258,3.307,-5.974,-10.325,0,-342.278198242188,-507.774536132813,0,-85,19,211,0,240,2116,2044,2560,25,48,-99
1562001625.42584,3.315,-5.978,-10.302,0,-343.411712646484,-509.149017333984,0,-85,23,209,0,240,2116,2044,2560,-19,20,-95
1562001625.42587,3.325,-5.983,-10.276,0,-344.525787353516,-510.531585693359,0,-85,23,209,0,241,2116,2044,2556,-7,45,-99
1562001625.42592,3.335,-5.992,-10.251,0,-345.629089355469,-511.859649658203,0,-88,22,206,0,241,2116,2036,2556,1,60,-94
1562001625.42597,3.343,-6.004,-10.225,0,-346.722198486328,-513.090026855469,0,-88,22,206,0,241,2116,2036,2560,-28,32,-90
1562001625.42604,3.348,-6.016,-10.2,0,-347.842712402344,-514.13818359375,0,-79,21,207,0,241,2116,2036,2560,6,60,-100
1562001625.42609,3.353,-6.028,-10.174,0,-348.957122802734,-515.142822265625,0,-79,21,207,0,241,2120,2036,2560,23,69,-109
1562001625.42613,3.355,-6.035,-10.146,0,-350.041351318359,-516.069519042969,0,-85,19,213,0,241,2120,2032,2564,8,58,-110
1562001625.42617,3.36,-6.04,-10.117,0,-351.069152832031,-517.006164550781,0,-85,19,213,0,241,2120,2032,2568,9,41,-116
1562001625.4262,3.365,-6.044,-10.085,0,-352.142669677734,-517.940734863281,0,-90,16,204,0,241,2112,2036,2564,19,47,-118
1562001625.42624,3.371,-6.049,-10.052,0,-353.265960693359,-518.805053710938,0,-90,16,204,0,241,2116,2032,2564,11,65,-122
1562001625.42627,3.377,-6.055,-10.02,0,-354.528198242188,-519.738342285156,0,-83,17,213,0,241,2116,2036,2560,8,63,-121
1562001625.4263,3.38,-6.061,-9.987,0,-355.881927490234,-520.624877929688,0,-83,17,213,0,241,2108,2036,2560,10,42,-116
1562001625.42634,3.382,-6.067,-9.953,0,-357.297454833984,-521.569274902344,0,-83,19,213,0,241,2108,2032,2564,17,78,-127
1562001625.42656,3.382,-6.072,-9.919,0,-358.84130859375,-522.456481933594,0,-83,19,213,0,241,2108,2032,2560,9,69,-129
1562001625.42662,3.38,-6.078,-9.883,0,-360.414306640625,-523.278747558594,0,-87,21,213,0,241,2108,2036,2560,6,63,-134
1562001625.42666,3.38,-6.083,-9.847,0,-362.141693115234,-524.08544921875,0,-87,21,213,0,241,2104,2032,2560,35,43,-144
1562001625.4267,3.382,-6.087,-9.808,0,-363.844818115234,-524.852172851563,0,-84,20,208,0,241,2108,2032,2564,36,32,-142
1562001625.42673,3.39,-6.087,-9.768,0,-365.585083007813,-525.677368164063,0,-84,20,208,0,241,2108,2036,2564,31,10,-142
1562001625.42677,3.402,-6.084,-9.729,0,-367.328582763672,-526.51904296875,0,-91,33,209,0,241,2104,2036,2560,37,27,-153
1562001625.4268,3.416,-6.081,-9.689,0,-369.089874267578,-527.41943359375,0,-91,33,209,0,241,2104,2036,2568,36,25,-146
1562001625.42684,3.428,-6.078,-9.648,0,-370.941741943359,-528.379455566406,0,-82,20,214,0,241,2108,2040,2568,19,50,-144
1562001625.42687,3.435,-6.077,-9.608,0,-372.762329101563,-529.43212890625,0,-82,20,214,0,241,2108,2044,2560,25,60,-147
1562001625.4269,3.437,-6.076,-9.566,0,-374.582672119141,-530.5859375,0,-85,15,207,0,241,2108,2044,2560,26,55,-148
1562001625.42694,3.438,-6.074,-9.525,0,-376.295745849609,-531.869812011719,0,-85,15,207,0,241,2112,2048,2560,34,47,-144
1562001625.42697,3.441,-6.071,-9.484,0,-377.902587890625,-533.227416992188,0,-87,27,207,0,241,2116,2048,2560,30,53,-150
1562001625.42701,3.446,-6.065,-9.442,0,-379.467559814453,-534.695922851563,0,-87,27,207,0,240,2108,2052,2564,36,41,-151
1562001625.42704,3.454,-6.059,-9.401,0,-380.963012695313,-536.252990722656,0,-81,21,215,0,240,2112,2056,2556,27,52,-145
1562001625.42707,3.46,-6.052,-9.359,0,-382.516967773438,-537.929992675781,0,-81,21,215,0,240,2112,2056,2556,20,54,-143
1562001625.4271,3.466,-6.047,-9.319,0,-384.057250976563,-539.735168457031,0,-86,8,212,0,240,2108,2056,2560,16,42,-136
1562001625.42714,3.471,-6.044,-9.28,0,-385.592193603516,-541.583557128906,0,-86,8,212,0,240,2112,2056,2556,3,54,-128
1562001625.42717,3.475,-6.044,-9.243,0,-387.161376953125,-543.4697265625,0,-87,23,205,0,240,2108,2056,2560,-6,53,-127
1562001625.42721,3.479,-6.047,-9.208,0,-388.702758789063,-545.309326171875,0,-87,23,205,0,240,2104,2056,2560,-8,51,-122
1562001625.42724,3.483,-6.052,-9.174,0,-390.366455078125,-547.164428710938,0,-84,26,206,0,240,2108,2056,2556,-6,46,-116
1562001625.42727,3.485,-6.057,-9.141,0,-392.077301025391,-549.039306640625,0,-84,26,206,0,240,2104,2056,2564,-2,60,-111
1562001625.42731,3.487,-6.06,-9.11,0,-393.843109130859,-550.944030761719,0,-86,14,212,0,240,2104,2056,2568,4,34,-108
1562001625.42734,3.49,-6.063,-9.08,0,-395.622406005859,-552.849975585938,0,-86,14,212,0,240,2108,2052,2564,1,40,-106
1562001625.42737,3.495,-6.064,-9.051,0,-397.348175048828,-554.705261230469,0,-82,22,204,0,240,2104,2052,2572,2,44,-106
1562001625.42741,3.501,-6.067,-9.024,0,-399.088745117188,-556.489196777344,0,-82,22,204,0,240,2104,2052,2568,-3,23,-101
1562001625.42744,3.507,-6.071,-8.997,0,-400.814727783203,-558.234802246094,0,-81,33,211,0,240,2108,2052,2560,-12,31,-91
1562001625.42748,3.516,-6.076,-8.971,0,-402.584350585938,-559.969421386719,0,-81,33,211,0,240,2100,2052,2568,-11,25,-89
1562001625.42751,3.522,-6.084,-8.948,0,-404.371734619141,-561.727478027344,0,-93,9,213,0,240,2104,2052,2564,-10,39,-86
1562001625.42754,3.529,-6.092,-8.925,0,-406.1689453125,-563.471618652344,0,-93,9,213,0,240,2108,2048,2560,-17,48,-86
1562001625.42761,3.532,-6.101,-8.903,0,-407.931274414063,-565.189697265625,0,-85,15,205,0,240,2104,2052,2564,-14,48,-82
1562001625.42763,3.535,-6.11,-8.882,0,-409.626007080078,-566.835754394531,0,-85,15,205,0,240,2108,2048,2560,-16,34,-81
1562001625.42765,3.538,-6.12,-8.86,0,-411.240447998047,-568.467041015625,0,-83,23,215,0,240,2112,2048,2556,-12,42,-77
1562001625.42767,3.542,-6.129,-8.84,0,-412.757049560547,-570.030212402344,0,-83,23,215,0,240,2108,2044,2564,-3,48,-76
1562001625.42768,3.548,-6.137,-8.82,0,-414.223327636719,-571.518005371094,0,-97,13,215,0,240,2112,2040,2556,12,40,-79
1562001625.4277,3.552,-6.143,-8.801,0,-415.597839355469,-572.880126953125,0,-97,13,215,0,240,2116,2040,2556,21,64,-79
1562001625.42772,3.555,-6.147,-8.78,0,-416.929779052734,-574.12060546875,0,-88,12,206,0,240,2112,2044,2564,12,55,-83
1562001625.42773,3.556,-6.148,-8.759,0,-418.179656982422,-575.344665527344,0,-88,12,206,0,240,2116,2040,2560,13,58,-85
1562001625.42775,3.558,-6.151,-8.737,0,-419.360687255859,-576.559875488281,0,-79,21,207,0,240,2120,2040,2560,10,54,-76
1562001625.42777,3.561,-6.155,-8.716,0,-420.480316162109,-577.802978515625,0,-79,21,207,0,240,2116,2040,2564,14,50,-72
1562001625.42778,3.566,-6.159,-8.696,0,-421.520782470703,-578.966064453125,0,-92,22,212,0,240,2120,2036,2556,35,39,-80
1562001625.4278,3.572,-6.16,-8.676,0,-422.547027587891,-580.062255859375,0,-92,22,212,0,240,2120,2040,2560,50,56,-90
1562001625.42782,3.579,-6.157,-8.656,0,-423.533081054688,-581.1083984375,0,-95,17,209,0,240,2120,2044,2560,40,54,-86
1562001625.42783,3.584,-6.152,-8.633,0,-424.517364501953,-582.16357421875,0,-95,17,209,0,240,2124,2036,2560,38,60,-89
1562001625.42785,3.59,-6.143,-8.586,0,-426.332275390625,-584.315856933594,0,-77,15,205,0,241,2120,2036,2560,30,65,-78
1562001625.42787,3.589,-6.143,-8.565,0,-427.234558105469,-585.299560546875,0,-83,23,207,0,241,2120,2032,2556,35,75,-79
1562001625.42788,3.589,-6.144,-8.545,0,-428.207916259766,-586.195373535156,0,-83,23,207,0,241,2116,2040,2556,34,57,-74
1562001625.4279,3.589,-6.144,-8.525,0,-429.354034423828,-587.126647949219,0,-101,23,209,0,241,2112,2044,2560,40,48,-81
1562001625.42793,3.591,-6.141,-8.505,0,-430.595550537109,-588.221313476563,0,-101,23,209,0,241,2116,2040,2560,39,59,-76
1562001625.42796,3.593,-6.135,-8.485,0,-431.932159423828,-589.442749023438,0,-85,19,211,0,241,2112,2044,2564,37,59,-73
1562001625.42799,3.595,-6.13,-8.465,0,-433.237823486328,-590.789184570313,0,-85,19,211,0,241,2112,2044,2560,37,58,-73
1562001625.428,3.596,-6.126,-8.446,0,-434.605316162109,-592.122375488281,0,-84,12,210,0,241,2108,2044,2560,38,54,-77
1562001625.42803,3.595,-6.122,-8.427,0,-436.009399414063,-593.508056640625,0,-84,12,210,0,240,2108,2052,2560,24,60,-71
1562001625.42806,3.595,-6.119,-8.408,0,-437.497741699219,-594.990539550781,0,-97,19,205,0,240,2112,2052,2560,11,54,-74
1562001625.42809,3.595,-6.121,-8.371,0,-440.520385742188,-598.284301757813,0,-90,24,212,0,240,2108,2048,2556,-1,69,-62
1562001625.42812,3.594,-6.127,-8.354,0,-442.048889160156,-599.886535644531,0,-90,24,212,0,240,2108,2044,2556,0,59,-69
1562001625.42815,3.591,-6.134,-8.338,0,-443.559631347656,-601.39208984375,0,-79,13,209,0,240,2104,2048,2556,-1,60,-66
1562001625.42818,3.588,-6.141,-8.32,0,-445.198791503906,-602.817016601563,0,-79,13,209,0,240,2104,2048,2556,-3,61,-74
1562001625.42821,3.585,-6.148,-8.303,0,-446.9228515625,-604.2939453125,0,-89,15,205,0,240,2104,2044,2560,-6,51,-73
1562001625.42823,3.585,-6.155,-8.284,0,-448.662200927734,-605.757873535156,0,-89,15,205,0,240,2104,2040,2560,-8,33,-69
1562001625.42825,3.586,-6.164,-8.265,0,-450.463897705078,-607.175231933594,0,-87,33,207,0,240,2100,2040,2560,-13,45,-68
1562001625.42827,3.589,-6.174,-8.248,0,-452.248352050781,-608.439086914063,0,-87,33,207,0,240,2100,2036,2560,-5,33,-77
1562001625.42828,3.594,-6.185,-8.23,0,-454.137268066406,-609.539367675781,0,-83,11,215,0,240,2100,2036,2560,-1,28,-82
1562001625.4283,3.598,-6.196,-8.21,0,-456.094085693359,-610.609436035156,0,-83,11,215,0,240,2100,2040,2560,-2,32,-89
1562001625.42832,3.603,-6.204,-8.188,0,-458.060760498047,-611.638793945313,0,-89,11,207,0,240,2104,2036,2564,7,35,-94
1562001625.42833,3.608,-6.211,-8.165,0,-460.024810791016,-612.726196289063,0,-89,11,207,0,240,2104,2036,2560,-3,37,-91
1562001625.42849,3.613,-6.218,-8.139,0,-461.87939453125,-613.706848144531,0,-101,25,201,0,240,2104,2032,2560,4,45,-100
1562001625.42853,3.617,-6.227,-8.114,0,-463.691864013672,-614.60986328125,0,-101,25,201,0,240,2108,2032,2560,1,36,-102
1562001625.42855,3.622,-6.237,-8.087,0,-465.460418701172,-615.366088867188,0,-87,27,211,0,240,2108,2032,2552,-5,38,-109
1562001625.42857,3.626,-6.247,-8.059,0,-467.188262939453,-616.059814453125,0,-87,27,211,0,240,2108,2032,2560,7,55,-115
1562001625.42858,3.631,-6.256,-8.029,0,-468.922973632813,-616.764465332031,0,-88,6,210,0,240,2108,2032,2564,8,35,-118
1562001625.4286,3.636,-6.263,-7.997,0,-470.621704101563,-617.455688476563,0,-88,6,210,0,240,2108,2032,2556,21,42,-124
1562001625.42862,3.642,-6.268,-7.964,0,-472.346862792969,-618.197387695313,0,-91,17,201,0,240,2108,2032,2564,24,34,-130
1562001625.42863,3.649,-6.27,-7.929,0,-474.087738037109,-618.913391113281,0,-91,17,201,0,240,2108,2036,2560,28,24,-132
1562001625.42865,3.658,-6.27,-7.894,0,-475.831665039063,-619.679260253906,0,-86,32,206,0,240,2108,2036,2556,27,30,-135
1562001625.42867,3.668,-6.269,-7.857,0,-477.64306640625,-620.534912109375,0,-86,32,206,0,240,2104,2040,2560,29,33,-139
1562001625.42868,3.678,-6.267,-7.82,0,-479.447052001953,-621.464782714844,0,-89,13,219,0,240,2108,2040,2556,27,29,-134
1562001625.4287,3.687,-6.266,-7.783,0,-481.316619873047,-622.531005859375,0,-89,13,219,0,240,2108,2044,2552,28,47,-133
1562001625.42871,3.694,-6.263,-7.746,0,-483.144927978516,-623.677124023438,0,-93,7,203,0,240,2108,2048,2560,27,27,-129
1562001625.42873,3.701,-6.26,-7.71,0,-484.916046142578,-624.930480957031,0,-93,7,203,0,240,2112,2048,2560,33,30,-133
1562001625.42874,3.711,-6.255,-7.674,0,-486.58740234375,-626.366027832031,0,-89,27,207,0,240,2116,2056,2560,34,22,-132
1562001625.42875,3.723,-6.247,-7.638,0,-488.1162109375,-627.893981933594,0,-89,27,207,0,240,2116,2056,2560,43,28,-133
1562001625.42877,3.736,-6.238,-7.602,0,-489.501739501953,-629.651794433594,0,-83,21,207,0,240,2124,2060,2556,38,47,-128
1562001625.42878,3.748,-6.227,-7.567,0,-490.714019775391,-631.498413085938,0,-83,21,207,0,240,2124,2064,2560,28,50,-118
1562001625.4288,3.757,-6.216,-7.532,0,-491.762390136719,-633.538818359375,0,-83,13,209,0,240,2124,2068,2564,29,48,-111
1562001625.42881,3.764,-6.206,-7.5,0,-492.647521972656,-635.730163574219,0,-83,13,209,0,240,2132,2068,2552,22,61,-111
1562001625.42883,3.769,-6.198,-7.469,0,-493.481384277344,-638.042846679688,0,-99,15,207,0,240,2124,2072,2556,0,67,-107
1562001625.42884,3.775,-6.193,-7.44,0,-494.247344970703,-640.46337890625,0,-99,15,207,0,240,2124,2068,2556,-2,66,-96
1562001625.42886,3.778,-6.192,-7.413,0,-495.116058349609,-642.910766601563,0,-96,18,206,0,240,2124,2072,2552,-20,60,-81
1562001625.42887,3.781,-6.193,-7.388,0,-496.005523681641,-645.397644042969,0,-96,18,206,0,240,2120,2072,2560,-3,50,-80
1562001625.42889,3.785,-6.195,-7.366,0,-496.9775390625,-647.903930664063,0,-82,18,214,0,240,2120,2068,2556,5,49,-79
1562001625.4289,3.79,-6.195,-7.345,0,-498.002136230469,-650.419860839844,0,-82,18,214,0,240,2120,2068,2560,-4,51,-77
1562001625.42892,3.802,-6.191,-7.305,0,-500.0732421875,-655.176879882813,0,-90,10,212,0,240,2120,2060,2568,15,60,-78
1562001625.42893,3.807,-6.187,-7.283,0,-501.103363037109,-657.340698242188,0,-95,17,203,0,240,2120,2064,2564,17,57,-78
1562001625.42894,3.808,-6.184,-7.261,0,-502.257904052734,-659.391418457031,0,-95,17,203,0,240,2112,2056,2568,24,75,-80
1562001625.42896,3.807,-6.179,-7.24,0,-503.514984130859,-661.393737792969,0,-90,22,206,0,240,2112,2060,2564,6,64,-79
1562001625.42897,3.799,-6.175,-7.176,0,-508.00634765625,-667.031982421875,0,-88,22,206,0,240,2112,2056,2556,3,70,-83
1562001625.42899,3.798,-6.179,-7.154,0,-509.553314208984,-668.736572265625,0,-91,15,207,0,240,2108,2052,2560,5,55,-87
1562001625.429,3.796,-6.181,-7.131,0,-511.115600585938,-670.409606933594,0,-91,15,207,0,240,2104,2056,2556,16,75,-91
1562001625.42902,3.793,-6.182,-7.106,0,-512.869018554688,-671.949768066406,0,-102,14,204,0,240,2100,2056,2560,9,55,-98
1562001625.42903,3.789,-6.181,-7.08,0,-514.800048828125,-673.571960449219,0,-102,14,204,0,240,2100,2052,2560,9,59,-100
1562001625.42905,3.785,-6.18,-7.053,0,-516.910278320313,-675.147766113281,0,-90,24,204,0,240,2100,2052,2556,7,54,-98
1562001625.42906,3.784,-6.181,-7.026,0,-519.052673339844,-676.670776367188,0,-90,24,204,0,240,2100,2048,2564,13,34,-103
1562001625.42907,3.785,-6.182,-6.998,0,-521.161926269531,-678.094604492188,0,-84,26,206,0,240,2100,2044,2560,20,37,-106
1562001625.42909,3.789,-6.183,-6.97,0,-523.26806640625,-679.32275390625,0,-84,26,206,0,241,2100,2048,2556,23,36,-117
1562001625.4291,3.793,-6.181,-6.94,0,-525.419555664063,-680.476745605469,0,-92,12,214,0,241,2096,2044,2564,32,33,-124
1562001625.42912,3.798,-6.179,-6.908,0,-527.627685546875,-681.573120117188,0,-92,12,214,0,241,2104,2044,2560,14,40,-124
1562001625.42913,3.802,-6.176,-6.873,0,-529.869323730469,-682.654296875,0,-101,11,203,0,241,2104,2048,2564,19,36,-129
1562001625.42915,3.806,-6.175,-6.838,0,-532.009399414063,-683.713195800781,0,-101,11,203,0,241,2104,2040,2568,25,47,-132
1562001625.42916,3.81,-6.174,-6.802,0,-534.0517578125,-684.725952148438,0,-90,20,206,0,241,2108,2044,2560,22,56,-133
1562001625.42918,3.811,-6.174,-6.765,0,-536.002746582031,-685.639282226563,0,-90,20,206,0,241,2108,2044,2564,23,54,-141
1562001625.42919,3.813,-6.172,-6.727,0,-537.847473144531,-686.568115234375,0,-84,20,212,0,241,2112,2044,2560,24,53,-140
1562001625.4292,3.815,-6.17,-6.687,0,-539.685974121094,-687.524536132813,0,-84,20,212,0,240,2112,2052,2560,12,50,-144
1562001625.42922,3.818,-6.168,-6.647,0,-541.385375976563,-688.58447265625,0,-90,12,212,0,240,2112,2048,2564,25,46,-150
1562001625.42923,3.824,-6.165,-6.605,0,-543.084777832031,-689.777893066406,0,-90,12,212,0,240,2112,2048,2556,28,52,-152
1562001625.42925,3.83,-6.161,-6.562,0,-544.823303222656,-690.976684570313,0,-92,12,210,0,240,2104,2056,2564,31,32,-160
1562001625.42926,3.837,-6.155,-6.518,0,-546.714172363281,-692.279724121094,0,-92,12,210,0,240,2100,2056,2572,40,32,-166
1562001625.42928,3.844,-6.146,-6.473,0,-548.855529785156,-693.655090332031,0,-94,22,208,0,240,2104,2060,2564,21,28,-166
1562001625.42929,3.853,-6.137,-6.426,0,-551.091857910156,-695.176208496094,0,-94,22,208,0,240,2104,2064,2560,3,20,-168
1562001625.4293,3.863,-6.131,-6.379,0,-553.327819824219,-696.822509765625,0,-81,17,211,0,240,2108,2056,2556,7,20,-165
1562001625.42932,3.875,-6.129,-6.332,0,-555.451965332031,-698.4658203125,0,-81,17,211,0,240,2108,2060,2556,-7,32,-165
1562001625.42933,3.887,-6.131,-6.285,0,-557.431030273438,-700.00146484375,0,-89,9,207,0,240,2108,2056,2560,-2,35,-168
1562001625.42935,3.896,-6.134,-6.239,0,-559.387390136719,-701.459899902344,0,-89,9,207,0,240,2112,2056,2552,0,48,-166
1562001625.42936,3.902,-6.135,-6.191,0,-561.367858886719,-702.831359863281,0,-100,16,198,0,240,2108,2060,2556,9,57,-174
1562001625.42938,3.906,-6.134,-6.143,0,-563.373474121094,-704.209045410156,0,-100,16,198,0,240,2108,2052,2564,27,49,-176
1562001625.42939,3.909,-6.129,-6.093,0,-565.460510253906,-705.619018554688,0,-91,17,209,0,240,2108,2056,2564,20,42,-174
1562001625.42941,3.913,-6.122,-6.043,0,-567.509826660156,-706.928344726563,0,-91,17,209,0,240,2108,2056,2564,27,36,-172
1562001625.42942,3.921,-6.116,-5.993,0,-569.548950195313,-708.275451660156,0,-91,21,209,0,240,2112,2052,2564,17,26,-168
1562001625.42944,3.931,-6.11,-5.946,0,-571.502685546875,-709.5302734375,0,-91,21,209,0,240,2112,2056,2564,7,30,-162
1562001625.42945,3.943,-6.107,-5.899,0,-573.354064941406,-710.777587890625,0,-94,14,212,0,240,2108,2052,2572,10,33,-165
1562001625.42946,3.953,-6.106,-5.854,0,-575.152954101563,-712.000305175781,0,-94,14,212,0,240,2116,2048,2560,19,46,-160
1562001625.42955,3.962,-6.106,-5.808,0,-576.863159179688,-713.070129394531,0,-99,15,201,0,240,2120,2052,2556,18,53,-164
1562001625.42957,3.968,-6.104,-5.763,0,-578.507263183594,-714.056274414063,0,-99,15,201,0,240,2116,2044,2560,29,56,-160
1562001625.42958,3.972,-6.1,-5.717,0,-580.044677734375,-714.93896484375,0,-93,25,211,0,240,2120,2048,2560,25,66,-151
1562001625.4296,3.975,-6.096,-5.673,0,-581.558166503906,-715.757141113281,0,-93,25,211,0,240,2116,2048,2568,26,59,-150
1562001625.42961,3.978,-6.092,-5.63,0,-583.019348144531,-716.640258789063,0,-88,14,212,0,240,2120,2044,2560,31,57,-143
1562001625.42962,3.981,-6.088,-5.589,0,-584.494689941406,-717.508605957031,0,-88,14,212,0,240,2124,2048,2556,31,55,-139
