Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19
1562001897.38429,3.048,-7.047,-30.019,0,-206.247421264648,-565.391479492188,0,-103,15,187,0,240,2112,2044,2552,35,27,13
1562001897.38432,3.047,-7.046,-30.024,0,-207.168380737305,-567.756774902344,0,-103,15,187,0,240,2116,2044,2560,14,88,0
1562001897.38436,3.048,-7.05,-30.031,0,-208.048614501953,-570.25732421875,0,-98,16,236,0,240,2112,2052,2560,-26,52,12
1562001897.38439,3.048,-7.054,-30.036,0,-208.932144165039,-572.737426757813,0,-98,16,236,0,240,2112,2048,2560,23,55,12
1562001897.38443,3.048,-7.058,-30.042,0,-209.913528442383,-575.333312988281,0,-113,1,207,0,240,2112,2048,2564,53,69,2
1562001897.38446,3.047,-7.059,-30.047,0,-210.824478149414,-577.864685058594,0,-113,1,207,0,240,2116,2048,2560,-2,68,13
1562001897.3845,3.045,-7.057,-30.052,0,-211.804122924805,-580.427001953125,0,-98,12,206,0,240,2112,2048,2560,0,75,-3
1562001897.38453,3.042,-7.057,-30.056,0,-212.71923828125,-582.942138671875,0,-98,12,206,0,240,2112,2048,2564,15,65,-9
1562001897.38456,3.038,-7.059,-30.057,0,-213.656509399414,-585.429992675781,0,-104,10,224,0,240,2112,2048,2560,24,66,-7
1562001897.3846,3.036,-7.063,-30.058,0,-214.707122802734,-587.955017089844,0,-104,10,224,0,241,2108,2048,2560,11,75,-4
1562001897.38463,3.033,-7.065,-30.058,0,-215.737396240234,-590.402404785156,0,-109,11,213,0,241,2112,2044,2560,11,63,-1
1562001897.38466,3.03,-7.066,-30.059,0,-216.895538330078,-592.849060058594,0,-109,11,213,0,241,2108,2044,2564,14,69,-7
1562001897.3847,3.028,-7.068,-30.062,0,-217.931533813477,-595.169250488281,0,-105,7,215,0,241,2112,2044,2560,11,67,-6
1562001897.38473,3.025,-7.071,-30.063,0,-218.999145507813,-597.411865234375,0,-105,7,215,0,241,2112,2040,2560,8,61,-8
1562001897.38487,3.024,-7.076,-30.064,0,-220.023040771484,-599.63720703125,0,-107,13,211,0,241,2108,2044,2564,25,71,-13
1562001897.38491,3.022,-7.078,-30.063,0,-221.114074707031,-601.815856933594,0,-107,13,211,0,241,2104,2044,2564,22,67,-12
1562001897.38496,3.018,-7.079,-30.062,0,-222.336654663086,-604.041870117188,0,-105,13,211,0,241,2108,2040,2560,25,73,-15
1562001897.38502,3.014,-7.078,-30.061,0,-223.625396728516,-606.181030273438,0,-105,13,211,0,241,2104,2036,2564,23,72,-15
1562001897.38509,3.008,-7.078,-30.059,0,-224.974670410156,-608.257751464844,0,-105,7,211,0,241,2108,2040,2564,20,69,-16
1562001897.38515,3.003,-7.08,-30.057,0,-226.265686035156,-610.214782714844,0,-105,7,211,0,241,2108,2036,2560,23,67,-21
1562001897.38521,3,-7.083,-30.054,0,-227.522369384766,-612.106201171875,0,-100,20,212,0,241,2104,2036,2564,20,67,-22
1562001897.38525,2.997,-7.085,-30.05,0,-228.751266479492,-613.976989746094,0,-100,20,212,0,241,2108,2036,2560,23,66,-27
1562001897.38528,2.995,-7.088,-30.046,0,-230.023834228516,-615.830383300781,0,-105,13,213,0,241,2108,2036,2560,24,65,-30
1562001897.38532,2.992,-7.089,-30.04,0,-231.266952514648,-617.690856933594,0,-105,13,213,0,241,2108,2036,2564,23,66,-33
1562001897.38535,2.991,-7.091,-30.034,0,-232.531875610352,-619.517028808594,0,-103,7,213,0,241,2108,2036,2564,26,64,-33
1562001897.38539,2.989,-7.093,-30.026,0,-233.729614257813,-621.362609863281,0,-103,7,213,0,241,2108,2036,2564,21,59,-38
1562001897.38542,2.989,-7.094,-30.019,0,-234.946853637695,-623.189331054688,0,-103,11,213,0,241,2108,2036,2564,19,56,-37
1562001897.38546,2.99,-7.097,-30.011,0,-236.189102172852,-625.045471191406,0,-103,11,213,0,241,2108,2036,2560,21,56,-40
1562001897.38549,2.991,-7.099,-30.002,0,-237.430694580078,-626.919677734375,0,-102,4,210,0,241,2108,2040,2564,22,57,-40
1562001897.38554,2.992,-7.101,-29.994,0,-238.748641967773,-628.841552734375,0,-102,4,210,0,241,2104,2040,2560,20,58,-38
1562001897.38557,2.993,-7.102,-29.985,0,-240.070983886719,-630.881958007813,0,-105,11,207,0,241,2104,2044,2560,22,63,-39
1562001897.38561,2.992,-7.102,-29.977,0,-241.486572265625,-632.9990234375,0,-105,11,207,0,241,2104,2044,2560,20,58,-37
1562001897.38564,2.99,-7.102,-29.968,0,-242.935729980469,-635.219177246094,0,-100,6,210,0,241,2104,2044,2564,23,58,-35
1562001897.38568,2.989,-7.101,-29.961,0,-244.384857177734,-637.455383300781,0,-100,6,210,0,240,2104,2044,2560,23,57,-36
1562001897.38571,2.989,-7.101,-29.953,0,-245.866455078125,-639.670593261719,0,-101,11,209,0,240,2100,2044,2564,18,49,-40
1562001897.38575,2.989,-7.1,-29.945,0,-247.306610107422,-641.916259765625,0,-101,11,209,0,240,2104,2048,2568,15,61,-40
1562001897.38578,2.99,-7.101,-29.937,0,-248.802688598633,-644.162902832031,0,-107,13,213,0,240,2104,2048,2564,16,51,-35
1562001897.38581,2.99,-7.101,-29.928,0,-250.202255249023,-646.524658203125,0,-107,13,213,0,240,2108,2048,2564,15,53,-33
1562001897.38585,2.992,-7.102,-29.921,0,-251.536697387695,-648.909057617188,0,-100,12,206,0,240,2108,2048,2560,1,52,-35
1562001897.38588,2.994,-7.104,-29.914,0,-252.709594726563,-651.320251464844,0,-100,12,206,0,240,2112,2048,2564,0,55,-35
1562001897.38592,2.997,-7.108,-29.907,0,-253.770797729492,-653.712341308594,0,-109,13,207,0,240,2112,2048,2564,6,49,-32
1562001897.38595,3,-7.112,-29.901,0,-254.751068115234,-656.065002441406,0,-109,13,207,0,240,2116,2048,2560,14,69,-28
1562001897.38599,3.002,-7.115,-29.894,0,-255.599227905273,-658.443054199219,0,-98,8,208,0,240,2120,2048,2556,15,70,-28
1562001897.38602,3.003,-7.116,-29.889,0,-256.389953613281,-660.849060058594,0,-98,8,208,0,240,2116,2052,2564,17,61,-20
1562001897.38605,3.004,-7.116,-29.884,0,-257.020782470703,-663.32373046875,0,-112,2,204,0,240,2120,2052,2560,9,66,-19
1562001897.38609,3.004,-7.115,-29.881,0,-257.655578613281,-665.837646484375,0,-112,2,204,0,240,2120,2048,2560,16,73,-20
1562001897.38625,3.005,-7.115,-29.879,0,-258.205474853516,-668.333251953125,0,-89,11,217,0,240,2120,2048,2560,16,70,-8
1562001897.3863,3.005,-7.116,-29.878,0,-258.761596679688,-670.760986328125,0,-89,11,217,0,240,2120,2048,2560,6,78,-1
1562001897.38633,3.003,-7.118,-29.879,0,-259.307495117188,-673.120361328125,0,-103,5,211,0,240,2116,2048,2564,15,79,-3
1562001897.38637,3,-7.121,-29.881,0,-259.842498779297,-675.401794433594,0,-103,5,211,0,240,2116,2044,2560,13,80,6
1562001897.3864,2.995,-7.123,-29.884,0,-260.514465332031,-677.703918457031,0,-118,12,208,0,240,2112,2048,2560,5,72,6
1562001897.38644,2.991,-7.126,-29.889,0,-261.254425048828,-680.029541015625,0,-118,12,208,0,240,2108,2052,2564,14,64,7
1562001897.38647,2.987,-7.129,-29.894,0,-262.210144042969,-682.383850097656,0,-98,10,216,0,240,2104,2044,2560,10,65,11
1562001897.38651,2.984,-7.131,-29.9,0,-263.316528320313,-684.759521484375,0,-98,10,216,0,240,2100,2044,2560,7,64,17
1562001897.38655,2.979,-7.136,-29.907,0,-264.607025146484,-687.027770996094,0,-104,6,212,0,240,2096,2044,2564,4,60,15
1562001897.38658,2.975,-7.14,-29.915,0,-266.082977294922,-689.23291015625,0,-104,6,212,0,240,2096,2040,2560,13,46,15
1562001897.38662,2.971,-7.146,-29.923,0,-267.629760742188,-691.316772460938,0,-113,19,211,0,240,2096,2040,2560,6,51,19
1562001897.38665,2.968,-7.152,-29.932,0,-269.243194580078,-693.313415527344,0,-113,19,211,0,240,2096,2036,2564,7,43,21
1562001897.38669,2.966,-7.158,-29.942,0,-270.817718505859,-695.284545898438,0,-100,8,214,0,240,2096,2036,2564,13,47,20
1562001897.38672,2.966,-7.165,-29.952,0,-272.341064453125,-697.1142578125,0,-100,8,214,0,240,2100,2032,2564,6,47,21
1562001897.38675,2.965,-7.171,-29.962,0,-273.816497802734,-698.907287597656,0,-101,-1,209,0,240,2100,2032,2568,14,43,21
1562001897.38679,2.964,-7.179,-29.973,0,-275.142181396484,-700.541687011719,0,-101,-1,209,0,240,2108,2028,2564,13,55,22
1562001897.38682,2.963,-7.186,-29.983,0,-276.353668212891,-702.109619140625,0,-115,15,207,0,240,2108,2028,2564,11,58,22
1562001897.38685,2.962,-7.194,-29.993,0,-277.377197265625,-703.619384765625,0,-115,15,207,0,240,2108,2028,2568,15,55,21
1562001897.38689,2.961,-7.201,-30.003,0,-278.284057617188,-705.025573730469,0,-104,16,216,0,240,2112,2024,2560,29,55,19
1562001897.38692,2.96,-7.207,-30.013,0,-279.102752685547,-706.463073730469,0,-104,16,216,0,240,2116,2028,2560,23,69,17
1562001897.38696,2.96,-7.212,-30.022,0,-279.798187255859,-707.786193847656,0,-95,-3,215,0,240,2116,2024,2564,31,60,18
1562001897.38699,2.959,-7.215,-30.03,0,-280.396057128906,-709.143615722656,0,-95,-3,215,0,240,2120,2024,2560,39,72,14
1562001897.38702,2.958,-7.217,-30.038,0,-280.832641601563,-710.446411132813,0,-106,12,208,0,240,2120,2028,2564,34,75,14
1562001897.38706,2.957,-7.218,-30.045,0,-281.199859619141,-711.735229492188,0,-106,12,208,0,240,2120,2024,2564,44,71,10
1562001897.38709,2.954,-7.218,-30.051,0,-281.498260498047,-713.048828125,0,-103,19,211,0,240,2124,2024,2560,48,88,7
1562001897.38712,2.951,-7.218,-30.057,0,-281.809814453125,-714.303833007813,0,-103,19,211,0,240,2120,2028,2564,40,85,5
1562001897.38716,2.946,-7.216,-30.061,0,-282.107330322266,-715.625,0,-98,4,220,0,240,2120,2028,2564,44,80,5
1562001897.38719,2.942,-7.214,-30.065,0,-282.459991455078,-716.904418945313,0,-98,4,220,0,241,2120,2024,2556,57,81,-3
1562001897.38722,2.938,-7.212,-30.067,0,-282.863006591797,-718.259887695313,0,-102,0,206,0,241,2116,2032,2564,46,83,-3
1562001897.38726,2.934,-7.208,-30.069,0,-283.396423339844,-719.61279296875,0,-102,0,206,0,241,2112,2028,2564,53,75,-7
1562001897.38729,2.929,-7.203,-30.07,0,-284.070922851563,-720.999572753906,0,-105,23,215,0,241,2112,2028,2560,61,80,-13
1562001897.38733,2.925,-7.198,-30.069,0,-284.886901855469,-722.409545898438,0,-105,23,215,0,241,2108,2032,2564,48,72,-13
1562001897.38736,2.92,-7.191,-30.068,0,-285.841552734375,-723.756652832031,0,-104,10,216,0,241,2108,2024,2564,63,69,-21
1562001897.38739,2.916,-7.186,-30.065,0,-286.824523925781,-725.125671386719,0,-104,10,216,0,241,2112,2028,2560,53,75,-22
1562001897.38743,2.913,-7.18,-30.062,0,-287.885437011719,-726.399597167969,0,-110,-2,218,0,241,2104,2032,2568,55,66,-22
1562001897.38746,2.91,-7.174,-30.058,0,-288.915496826172,-727.741577148438,0,-110,-2,218,0,241,2108,2028,2564,56,63,-28
1562001897.3875,2.907,-7.167,-30.053,0,-290.034362792969,-729.109680175781,0,-101,13,205,0,241,2108,2032,2560,62,71,-31
1562001897.38753,2.905,-7.16,-30.048,0,-291.135406494141,-730.562072753906,0,-101,13,205,0,241,2108,2036,2568,49,71,-28
1562001897.38756,2.902,-7.152,-30.041,0,-292.261871337891,-732.097961425781,0,-102,16,220,0,241,2108,2032,2560,64,67,-35
1562001897.38763,2.899,-7.143,-30.034,0,-293.369293212891,-733.677185058594,0,-102,16,220,0,241,2108,2040,2560,56,73,-34
1562001897.38765,2.896,-7.134,-30.027,0,-294.426788330078,-735.380310058594,0,-109,1,213,0,241,2108,2044,2564,51,65,-33
1562001897.38767,2.893,-7.124,-30.019,0,-295.53759765625,-737.146606445313,0,-109,1,213,0,241,2108,2036,2560,63,65,-39
1562001897.38769,2.892,-7.116,-30.012,0,-296.590911865234,-739.017456054688,0,-102,10,208,0,241,2108,2044,2560,41,65,-31
1562001897.38771,2.891,-7.106,-30.004,0,-297.696044921875,-740.923522949219,0,-102,10,208,0,240,2108,2048,2564,50,60,-35
1562001897.38773,2.891,-7.098,-29.997,0,-298.710388183594,-742.90087890625,0,-99,17,207,0,240,2112,2044,2560,45,56,-34
1562001897.38775,2.892,-7.09,-29.99,0,-299.708587646484,-745.013000488281,0,-99,17,207,0,240,2108,2056,2560,36,62,-29
1562001897.38777,2.893,-7.083,-29.984,0,-300.667724609375,-747.23779296875,0,-109,7,213,0,240,2108,2052,2560,27,59,-29
1562001897.38779,2.894,-7.076,-29.978,0,-301.606842041016,-749.60986328125,0,-109,7,213,0,240,2112,2048,2556,36,62,-26
1562001897.38781,2.894,-7.071,-29.973,0,-302.574798583984,-752.014526367188,0,-115,-5,207,0,240,2108,2060,2560,17,61,-15
1562001897.38783,2.895,-7.067,-29.97,0,-303.506439208984,-754.4609375,0,-115,-5,207,0,240,2108,2056,2560,27,57,-19
1562001897.38785,2.895,-7.062,-29.967,0,-304.445526123047,-756.965026855469,0,-93,17,209,0,240,2112,2052,2560,24,57,-12
1562001897.38787,2.896,-7.059,-29.967,0,-305.308258056641,-759.490539550781,0,-93,17,209,0,241,2112,2060,2560,11,56,-7
1562001897.38789,2.897,-7.055,-29.967,0,-306.15283203125,-762.014709472656,0,-102,14,214,0,241,2108,2048,2560,26,51,-8
1562001897.38791,2.899,-7.054,-29.968,0,-306.911041259766,-764.480407714844,0,-102,14,214,0,241,2116,2052,2556,11,69,1
1562001897.38793,2.902,-7.052,-29.971,0,-307.60498046875,-766.831420898438,0,-108,8,208,0,241,2116,2056,2556,35,34,17
1562001897.38795,2.903,-7.052,-29.976,0,-308.254547119141,-769.115051269531,0,-108,8,208,0,241,2108,2040,2560,1,62,4
1562001897.38797,2.904,-7.051,-29.983,0,-308.751281738281,-771.320739746094,0,-103,9,211,0,241,2124,2048,2560,25,115,17
1562001897.38799,2.905,-7.052,-29.992,0,-309.184448242188,-773.367309570313,0,-103,9,211,0,241,2124,2044,2560,44,3,41
1562001897.38801,2.903,-7.052,-30.002,0,-309.362640380859,-775.392333984375,0,-100,12,216,0,241,2120,2040,2564,10,86,29
1562001897.38803,2.906,-7.05,-30.016,0,-309.359527587891,-777.248352050781,0,-100,12,216,0,241,2132,2044,2560,31,96,45
1562001897.38804,2.904,-7.054,-30.031,0,-309.168762207031,-779.132995605469,0,-113,13,213,0,241,2132,2040,2560,-13,64,50
1562001897.38806,2.904,-7.055,-30.049,0,-308.815643310547,-780.902404785156,0,-113,13,213,0,241,2124,2028,2560,41,81,61
1562001897.38808,2.9,-7.065,-30.069,0,-308.527282714844,-782.493103027344,0,-106,14,212,0,241,2124,2032,2556,9,109,81
1562001897.3881,2.893,-7.068,-30.092,0,-308.168060302734,-783.99951171875,0,-106,14,212,0,241,2132,2036,2560,52,61,70
1562001897.38812,2.889,-7.072,-30.117,0,-307.998138427734,-785.255676269531,0,-96,4,210,0,241,2116,2020,2564,46,62,64
1562001897.38818,2.884,-7.071,-30.142,0,-307.869750976563,-786.625793457031,0,-96,4,210,0,241,2116,2036,2560,43,78,74
1562001897.38822,2.885,-7.067,-30.168,0,-307.907501220703,-787.840881347656,0,-104,8,208,0,241,2120,2024,2568,50,44,78
1562001897.38824,2.885,-7.068,-30.193,0,-308.101196289063,-789.155334472656,0,-104,8,208,0,240,2112,2024,2568,34,50,82
1562001897.38827,2.884,-7.066,-30.221,0,-308.352386474609,-790.369140625,0,-104,10,220,0,240,2108,2032,2564,27,73,86
1562001897.3883,2.881,-7.073,-30.25,0,-308.796112060547,-791.585327148438,0,-104,10,220,0,240,2108,2028,2568,22,79,87
1562001897.38834,2.874,-7.076,-30.279,0,-309.263793945313,-793.021728515625,0,-106,14,212,0,240,2108,2040,2564,26,61,83
1562001897.38838,2.866,-7.083,-30.309,0,-309.948272705078,-794.497009277344,0,-106,14,212,0,240,2100,2040,2568,8,59,80
1562001897.38842,2.859,-7.086,-30.336,0,-310.756896972656,-796.385559082031,0,-106,10,208,0,240,2096,2040,2568,21,44,68
1562001897.38846,2.854,-7.091,-30.362,0,-311.786499023438,-798.253112792969,0,-106,10,208,0,240,2096,2044,2556,-6,37,68
1562001897.3885,2.855,-7.096,-30.387,0,-313.058227539063,-800.331787109375,0,-101,5,213,0,240,2088,2048,2560,13,-2,67
1562001897.38854,2.86,-7.102,-30.411,0,-314.465972900391,-802.491088867188,0,-101,5,213,0,240,2088,2048,2560,0,-2,57
1562001897.38858,2.868,-7.108,-30.435,0,-316.094696044922,-804.712097167969,0,-109,11,215,0,240,2088,2052,2556,3,6,46
1562001897.38862,2.878,-7.113,-30.456,0,-317.748840332031,-807.167175292969,0,-109,11,215,0,240,2088,2052,2560,5,1,36
1562001897.38866,2.887,-7.117,-30.474,0,-319.480377197266,-809.56298828125,0,-98,10,204,0,240,2088,2048,2564,-7,5,33
1562001897.3887,2.897,-7.121,-30.489,0,-321.181121826172,-811.986694335938,0,-98,10,204,0,240,2096,2048,2560,-2,-2,26
1562001897.38874,2.906,-7.128,-30.502,0,-322.769714355469,-814.236328125,0,-108,14,216,0,240,2100,2044,2560,4,1,14
1562001897.38877,2.917,-7.133,-30.512,0,-324.222381591797,-816.333557128906,0,-108,14,216,0,240,2104,2044,2564,12,28,-4
1562001897.38881,2.928,-7.139,-30.519,0,-325.452545166016,-818.255798339844,0,-102,10,216,0,240,2108,2036,2564,14,22,-11
1562001897.38884,2.938,-7.142,-30.521,0,-326.587005615234,-820.037475585938,0,-102,10,216,0,240,2108,2040,2564,33,29,-25
1562001897.38886,2.946,-7.143,-30.518,0,-327.572723388672,-821.644470214844,0,-98,8,206,0,240,2116,2036,2560,28,63,-41
1562001897.38888,2.951,-7.142,-30.511,0,-328.476623535156,-823.139831542969,0,-98,8,206,0,240,2120,2032,2568,24,57,-49
1562001897.3889,2.956,-7.141,-30.5,0,-329.167938232422,-824.488525390625,0,-95,21,217,0,240,2124,2032,2564,45,55,-58
1562001897.38892,2.959,-7.14,-30.486,0,-329.725982666016,-825.7021484375,0,-95,21,217,0,240,2120,2032,2564,43,86,-75
1562001897.38894,2.961,-7.138,-30.469,0,-330.221374511719,-826.871459960938,0,-99,11,211,0,240,2116,2032,2568,24,90,-78
1562001897.38896,2.96,-7.136,-30.448,0,-330.7802734375,-827.97607421875,0,-99,11,211,0,240,2120,2036,2564,40,94,-83
1562001897.38898,2.956,-7.134,-30.425,0,-331.524291992188,-829.1474609375,0,-107,1,207,0,240,2116,2032,2564,45,88,-90
1562001897.389,2.951,-7.13,-30.399,0,-332.300384521484,-830.3076171875,0,-107,1,207,0,241,2116,2032,2560,50,89,-97
1562001897.38902,2.947,-7.125,-30.373,0,-333.167663574219,-831.5458984375,0,-106,12,216,0,241,2116,2044,2560,44,85,-101
1562001897.38904,2.944,-7.118,-30.345,0,-334.056854248047,-832.830383300781,0,-106,12,216,0,241,2108,2040,2568,46,89,-106
1562001897.38906,2.942,-7.11,-30.316,0,-335.039581298828,-834.182678222656,0,-98,10,220,0,241,2112,2032,2560,51,91,-105
1562001897.38908,2.938,-7.103,-30.286,0,-336.22412109375,-835.607238769531,0,-98,10,220,0,241,2108,2044,2560,32,88,-98
1562001897.3891,2.932,-7.096,-30.257,0,-337.476196289063,-837.031982421875,0,-101,13,219,0,241,2104,2044,2568,46,79,-103
1562001897.38912,2.927,-7.091,-30.228,0,-338.893615722656,-838.567932128906,0,-101,13,219,0,241,2104,2044,2560,31,79,-103
1562001897.38914,2.923,-7.084,-30.2,0,-340.396026611328,-840.17236328125,0,-107,5,211,0,241,2100,2048,2568,35,62,-106
1562001897.38916,2.921,-7.079,-30.171,0,-341.998596191406,-841.893615722656,0,-107,5,211,0,241,2100,2044,2564,37,64,-105
1562001897.38918,2.92,-7.073,-30.142,0,-343.769836425781,-843.644226074219,0,-111,9,205,0,241,2100,2044,2560,26,61,-109
1562001897.38926,2.921,-7.068,-30.112,0,-345.522186279297,-845.290710449219,0,-111,9,205,0,241,2100,2044,2564,22,53,-108
1562001897.38929,2.922,-7.066,-30.083,0,-347.307861328125,-846.885559082031,0,-104,14,206,0,241,2104,2040,2556,29,56,-107
1562001897.38931,2.925,-7.063,-30.054,0,-349.029907226563,-848.42822265625,0,-104,14,206,0,241,2100,2048,2560,19,46,-103
1562001897.38934,2.929,-7.062,-30.025,0,-350.661895751953,-850.012817382813,0,-94,14,206,0,241,2104,2044,2560,26,37,-102
1562001897.38937,2.935,-7.06,-29.998,0,-352.33056640625,-851.73828125,0,-94,14,206,0,241,2104,2048,2560,18,43,-103
1562001897.3894,2.943,-7.058,-29.971,0,-353.903076171875,-853.507507324219,0,-105,5,211,0,241,2104,2052,2564,17,34,-101
1562001897.38943,2.951,-7.056,-29.944,0,-355.506408691406,-855.362976074219,0,-105,5,211,0,241,2104,2044,2564,18,38,-96
1562001897.38946,2.959,-7.055,-29.918,0,-357.039154052734,-857.258117675781,0,-115,5,211,0,241,2108,2052,2560,6,42,-92
1562001897.38948,2.966,-7.055,-29.894,0,-358.482666015625,-859.022766113281,0,-115,5,211,0,241,2108,2044,2564,15,51,-88
1562001897.3895,2.972,-7.056,-29.87,0,-359.846710205078,-860.852966308594,0,-103,15,213,0,241,2112,2044,2560,6,54,-86
1562001897.38953,2.977,-7.059,-29.847,0,-361.089721679688,-862.507019042969,0,-103,15,213,0,241,2108,2048,2564,1,53,-84
1562001897.38957,2.981,-7.063,-29.825,0,-362.283264160156,-864.129577636719,0,-98,12,214,0,241,2112,2036,2560,11,52,-88
1562001897.3896,2.986,-7.067,-29.802,0,-363.456695556641,-865.6982421875,0,-98,12,214,0,241,2112,2040,2556,10,56,-90
1562001897.38963,2.991,-7.071,-29.779,0,-364.613006591797,-867.017272949219,0,-99,7,213,0,241,2112,2036,2564,12,49,-94
1562001897.38966,2.997,-7.075,-29.754,0,-365.762725830078,-868.321655273438,0,-99,7,213,0,241,2112,2028,2560,19,48,-92
1562001897.3897,3.004,-7.08,-29.73,0,-366.940582275391,-869.355224609375,0,-110,8,210,0,241,2108,2032,2560,14,49,-91
1562001897.38973,3.01,-7.084,-29.705,0,-368.127197265625,-870.312072753906,0,-110,8,210,0,241,2108,2028,2568,23,52,-92
1562001897.38976,3.016,-7.088,-29.681,0,-369.443023681641,-871.247436523438,0,-109,13,207,0,241,2108,2028,2564,19,55,-91
1562001897.38979,3.02,-7.091,-29.657,0,-370.770233154297,-872.079284667969,0,-109,13,207,0,241,2108,2032,2568,27,48,-93
1562001897.38982,3.025,-7.094,-29.633,0,-372.161102294922,-872.9951171875,0,-98,10,210,0,241,2108,2024,2564,30,45,-99
1562001897.38985,3.03,-7.096,-29.608,0,-373.497650146484,-873.826782226563,0,-98,10,210,0,241,2112,2028,2560,24,56,-97
1562001897.38988,3.036,-7.098,-29.582,0,-374.818237304688,-874.596984863281,0,-103,9,211,0,241,2108,2028,2568,22,49,-96
1562001897.38991,3.042,-7.101,-29.556,0,-376.062652587891,-875.405639648438,0,-103,9,211,0,240,2116,2028,2560,25,59,-96
1562001897.38993,3.047,-7.104,-29.53,0,-377.244018554688,-876.211791992188,0,-110,2,212,0,240,2116,2036,2560,15,61,-94
1562001897.38995,3.051,-7.107,-29.505,0,-378.311553955078,-877.168640136719,0,-110,2,212,0,240,2116,2032,2564,27,59,-98
1562001897.38996,3.055,-7.11,-29.479,0,-379.269958496094,-878.283813476563,0,-111,9,217,0,240,2120,2036,2556,18,70,-97
1562001897.38998,3.06,-7.111,-29.453,0,-380.211669921875,-879.394348144531,0,-111,9,217,0,240,2116,2036,2564,26,62,-100
1562001897.38999,3.063,-7.112,-29.426,0,-381.110015869141,-880.591796875,0,-102,10,212,0,240,2116,2032,2560,25,65,-103
1562001897.39001,3.067,-7.113,-29.398,0,-382.134429931641,-881.73486328125,0,-102,10,212,0,240,2116,2040,2560,19,69,-101
1562001897.39031,3.07,-7.113,-29.37,0,-383.175903320313,-882.881713867188,0,-103,7,215,0,240,2112,2036,2568,19,64,-102
1562001897.39036,3.072,-7.114,-29.342,0,-384.279693603516,-884.110229492188,0,-103,7,215,0,241,2116,2032,2560,30,66,-100
1562001897.39039,3.075,-7.115,-29.314,0,-385.430328369141,-885.247924804688,0,-110,4,206,0,241,2112,2036,2564,24,56,-101
1562001897.39041,3.079,-7.115,-29.287,0,-386.547332763672,-886.354431152344,0,-110,4,206,0,241,2112,2028,2568,37,53,-107
1562001897.39044,3.084,-7.114,-29.259,0,-387.737915039063,-887.356140136719,0,-104,14,214,0,241,2116,2032,2564,29,57,-106
1562001897.39047,3.091,-7.114,-29.231,0,-388.917572021484,-888.22607421875,0,-104,14,214,0,241,2112,2032,2568,28,47,-107
1562001897.3905,3.098,-7.113,-29.202,0,-390.076263427734,-889.149597167969,0,-101,17,211,0,241,2116,2028,2560,35,55,-102
