Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20
1562000038.18975,3.78,-5.887,17.858,0,-471.634857177734,-534.146118164063,0,-48,46,202,0,239,2096,2048,2560,-15,55,-155
1562000038.19483,3.773,-5.891,17.9,0,-473.987640380859,-535.35546875,0,-54,36,202,0,240,2092,2040,2564,-1,37,-163
1562000038.19953,3.766,-5.896,17.942,0,-476.572784423828,-536.394470214844,0,-54,36,202,0,240,2088,2040,2564,5,37,-161
1562000038.20542,3.762,-5.9,17.985,0,-479.308959960938,-537.307373046875,0,-61,37,199,0,240,2084,2040,2564,-4,25,-165
1562000038.20959,3.76,-5.904,18.027,0,-482.253173828125,-538.108337402344,0,-61,37,199,0,240,2080,2036,2564,14,11,-169
1562000038.21447,3.759,-5.906,18.071,0,-485.400390625,-538.900939941406,0,-48,38,196,0,240,2076,2040,2564,9,12,-165
1562000038.22577,3.76,-5.909,18.114,0,-488.660003662109,-539.625305175781,0,-48,38,196,0,240,2080,2036,2560,4,11,-168
1562000038.24184,3.76,-5.911,18.158,0,-492.054962158203,-540.385864257813,0,-58,34,198,0,240,2076,2036,2564,14,7,-176
1562000038.24267,3.762,-5.912,18.203,0,-495.395904541016,-541.078308105469,0,-58,34,198,0,240,2080,2040,2564,17,-1,-182
1562000038.24463,3.764,-5.913,18.249,0,-498.746887207031,-541.80126953125,0,-62,38,200,0,239,2080,2040,2564,8,4,-180
1562000038.24565,3.769,-5.914,18.297,0,-502.006134033203,-542.550537109375,0,-62,38,200,0,239,2084,2040,2564,8,-6,-191
1562000038.24666,3.776,-5.913,18.346,0,-505.169311523438,-543.347045898438,0,-48,36,198,0,239,2088,2044,2564,16,-12,-186
1562000038.24989,3.785,-5.913,18.395,0,-508.172973632813,-544.245239257813,0,-48,36,198,0,239,2096,2044,2564,10,-4,-191
1562000038.25482,3.796,-5.912,18.445,0,-510.89501953125,-545.189270019531,0,-54,38,198,0,239,2100,2048,2568,10,-4,-200
1562000038.26495,3.809,-5.91,18.496,0,-513.3388671875,-546.253479003906,0,-54,38,198,0,239,2108,2052,2564,16,-6,-193
1562000038.26625,3.822,-5.907,18.549,0,-515.450927734375,-547.419860839844,0,-60,42,202,0,239,2112,2052,2564,9,15,-200
1562000038.28104,3.836,-5.903,18.601,0,-517.316345214844,-548.720886230469,0,-60,42,202,0,239,2116,2056,2564,5,11,-201
1562000038.28782,3.849,-5.899,18.655,0,-518.921997070313,-550.142822265625,0,-55,41,207,0,240,2124,2060,2564,2,20,-199
1562000038.2887,3.861,-5.896,18.71,0,-520.272521972656,-551.673767089844,0,-55,41,207,0,240,2132,2060,2564,-6,32,-208
1562000038.28958,3.874,-5.894,18.765,0,-521.346984863281,-553.272583007813,0,-57,31,205,0,240,2132,2060,2564,-6,22,-207
1562000038.2914,3.888,-5.893,18.821,0,-522.17529296875,-554.940002441406,0,-57,31,205,0,240,2136,2064,2560,-5,33,-209
1562000038.29491,3.902,-5.891,18.879,0,-522.859252929688,-556.638671875,0,-58,36,190,0,240,2136,2064,2564,-11,34,-217
1562000038.30059,3.915,-5.89,18.937,0,-523.532470703125,-558.38037109375,0,-58,36,190,0,240,2132,2064,2568,-12,33,-214
1562000038.30494,3.928,-5.888,18.997,0,-524.244323730469,-560.14501953125,0,-49,47,199,0,240,2136,2064,2564,-9,48,-222
1562000038.30988,3.939,-5.887,19.058,0,-525.069396972656,-561.875732421875,0,-49,47,199,0,240,2132,2060,2564,-14,46,-228
1562000038.31543,3.948,-5.887,19.12,0,-525.94287109375,-563.548645019531,0,-52,32,204,0,239,2128,2060,2564,-13,43,-223
1562000038.3205,3.956,-5.887,19.183,0,-526.98583984375,-565.070739746094,0,-52,32,204,0,239,2124,2056,2560,-8,43,-230
1562000038.32524,3.963,-5.887,19.247,0,-528.200256347656,-566.497619628906,0,-60,48,192,0,239,2120,2056,2564,-7,51,-241
1562000038.33369,3.969,-5.888,19.312,0,-529.674133300781,-567.809631347656,0,-60,48,192,0,239,2116,2056,2564,-14,37,-238
1562000038.33525,3.974,-5.889,19.378,0,-531.371520996094,-569.02587890625,0,-54,50,198,0,239,2116,2048,2560,-12,42,-238
1562000038.33993,3.979,-5.89,19.445,0,-533.245178222656,-570.111267089844,0,-54,50,198,0,239,2108,2044,2564,-5,45,-246
1562000038.34519,3.983,-5.894,19.513,0,-535.271545410156,-570.978332519531,0,-57,27,207,0,239,2108,2044,2564,-10,40,-240
1562000038.35019,3.985,-5.897,19.58,0,-537.417724609375,-571.637573242188,0,-57,27,207,0,239,2108,2036,2564,-1,41,-242
1562000038.35567,3.987,-5.901,19.647,0,-539.723266601563,-572.101013183594,0,-56,28,200,0,239,2100,2036,2568,5,39,-247
1562000038.3599,3.989,-5.904,19.714,0,-542.145812988281,-572.433349609375,0,-56,28,200,0,239,2100,2036,2564,5,31,-235
1562000038.36596,3.991,-5.906,19.781,0,-544.72412109375,-572.672119140625,0,-56,46,194,0,239,2100,2028,2564,17,33,-241
1562000038.37557,3.993,-5.908,19.847,0,-547.366149902344,-572.843078613281,0,-56,46,194,0,239,2096,2032,2568,9,30,-239
1562000038.37646,3.995,-5.909,19.912,0,-550.107666015625,-572.889892578125,0,-56,44,204,0,239,2096,2028,2564,9,21,-234
1562000038.38061,3.998,-5.911,19.977,0,-552.881164550781,-572.913391113281,0,-56,44,204,0,239,2096,2028,2564,20,27,-240
1562000038.38573,4.002,-5.913,20.041,0,-555.705932617188,-572.913024902344,0,-52,26,196,0,239,2092,2036,2568,13,16,-230
1562000038.39022,4.006,-5.913,20.106,0,-558.604309082031,-572.986206054688,0,-52,26,196,0,239,2092,2032,2564,25,15,-233
1562000038.39806,4.01,-5.912,20.169,0,-561.542785644531,-573.214111328125,0,-57,39,193,0,239,2092,2036,2564,24,20,-234
1562000038.40103,4.015,-5.908,20.232,0,-564.539916992188,-573.487121582031,0,-57,39,193,0,239,2092,2040,2568,20,12,-229
1562000038.40534,4.02,-5.904,20.295,0,-567.494689941406,-573.893127441406,0,-56,50,202,0,239,2096,2036,2564,31,16,-230
1562000038.41018,4.025,-5.9,20.358,0,-570.383911132813,-574.298522949219,0,-56,50,202,0,239,2096,2040,2568,25,19,-229
1562000038.41677,4.03,-5.894,20.42,0,-573.181518554688,-574.751770019531,0,-66,30,200,0,239,2096,2044,2568,23,9,-229
1562000038.42043,4.037,-5.889,20.482,0,-575.887329101563,-575.326110839844,0,-66,30,200,0,239,2100,2044,2564,32,6,-225
1562000038.42667,4.045,-5.881,20.544,0,-578.543029785156,-575.998229980469,0,-60,30,198,0,239,2100,2052,2564,29,11,-229
1562000038.43053,4.055,-5.873,20.606,0,-581.097473144531,-576.872924804688,0,-60,30,198,0,239,2104,2052,2568,17,8,-225
1562000038.43495,4.065,-5.865,20.667,0,-583.548034667969,-577.88134765625,0,-52,38,200,0,240,2108,2052,2564,20,8,-223
1562000038.43967,4.076,-5.857,20.728,0,-585.802429199219,-579.001586914063,0,-52,38,200,0,240,2112,2060,2564,16,17,-225
1562000038.44511,4.087,-5.85,20.789,0,-587.858215332031,-580.278747558594,0,-64,28,200,0,240,2116,2064,2564,9,20,-217
1562000038.45035,4.097,-5.843,20.85,0,-589.742126464844,-581.692260742188,0,-64,28,200,0,240,2116,2064,2564,0,26,-216
1562000038.45499,4.107,-5.836,20.909,0,-591.492004394531,-583.326721191406,0,-63,35,193,0,240,2116,2072,2568,10,32,-222
1562000038.4601,4.115,-5.83,20.969,0,-593.204162597656,-585.107055664063,0,-63,35,193,0,240,2120,2068,2564,-13,33,-214
1562000038.46646,4.122,-5.824,21.029,0,-594.868041992188,-586.963989257813,0,-56,38,200,0,240,2120,2068,2560,3,30,-220
1562000038.4702,4.129,-5.819,21.089,0,-596.529296875,-588.862365722656,0,-56,38,200,0,240,2116,2076,2568,-17,39,-221
1562000038.47732,4.137,-5.814,21.15,0,-598.161376953125,-590.758544921875,0,-54,38,198,0,240,2120,2072,2564,-11,25,-215
1562000038.48047,4.144,-5.811,21.21,0,-599.786193847656,-592.743713378906,0,-54,38,198,0,240,2120,2072,2560,-18,38,-216
1562000038.48569,4.153,-5.809,21.27,0,-601.417236328125,-594.759704589844,0,-65,31,203,0,240,2116,2076,2564,-20,28,-214
1562000038.49045,4.16,-5.806,21.33,0,-603.0830078125,-596.782470703125,0,-65,31,203,0,240,2116,2068,2560,-14,32,-217
1562000038.49574,4.167,-5.806,21.389,0,-604.845031738281,-598.731384277344,0,-72,38,196,0,240,2112,2068,2560,-26,38,-215
1562000038.50066,4.173,-5.804,21.448,0,-606.776306152344,-600.524291992188,0,-72,38,196,0,240,2104,2068,2568,-17,33,-215
1562000038.50548,4.176,-5.806,21.508,0,-608.892700195313,-602.199401855469,0,-57,43,201,0,240,2108,2060,2560,-24,37,-218
1562000038.51069,4.179,-5.808,21.568,0,-611.166442871094,-603.714538574219,0,-57,43,201,0,240,2108,2060,2560,-24,31,-218
1562000038.51635,4.181,-5.812,21.628,0,-613.52978515625,-605.07568359375,0,-60,34,196,0,240,2100,2056,2568,-25,31,-216
1562000038.52069,4.184,-5.817,21.687,0,-615.955505371094,-606.267456054688,0,-60,34,196,0,240,2100,2048,2560,-20,25,-223
1562000038.52585,4.188,-5.822,21.748,0,-618.525756835938,-607.263488769531,0,-62,32,198,0,240,2096,2052,2568,-25,19,-221
1562000038.53155,4.191,-5.83,21.808,0,-621.22021484375,-608.051574707031,0,-62,32,198,0,240,2096,2040,2564,-20,18,-218
1562000038.53654,4.196,-5.836,21.868,0,-624.077331542969,-608.69921875,0,-63,37,201,0,240,2096,2040,2560,-8,15,-220
1562000038.54204,4.2,-5.844,21.927,0,-626.980712890625,-609.167846679688,0,-63,37,201,0,240,2092,2044,2568,-12,10,-219
1562000038.54588,4.206,-5.849,21.986,0,-629.878112792969,-609.576049804688,0,-61,41,197,0,240,2096,2036,2560,-3,9,-217
1562000038.55108,4.213,-5.854,22.045,0,-632.789733886719,-609.921813964844,0,-61,41,197,0,240,2096,2036,2564,-4,8,-221
1562000038.55919,4.22,-5.859,22.104,0,-635.633911132813,-610.159057617188,0,-58,32,200,0,239,2096,2036,2568,-2,5,-216
1562000038.56084,4.228,-5.863,22.163,0,-638.448486328125,-610.340637207031,0,-58,32,200,0,239,2104,2028,2560,4,12,-219
1562000038.56603,4.236,-5.868,22.221,0,-641.125793457031,-610.342956542969,0,-66,34,198,0,239,2104,2032,2564,3,8,-217
1562000038.57066,4.245,-5.873,22.28,0,-643.608825683594,-610.280395507813,0,-66,34,198,0,239,2108,2032,2564,7,18,-214
1562000038.57912,4.253,-5.877,22.338,0,-645.956298828125,-610.221618652344,0,-67,31,197,0,239,2112,2032,2564,11,19,-213
1562000038.58145,4.262,-5.88,22.395,0,-648.105346679688,-610.203491210938,0,-67,31,197,0,239,2112,2036,2568,10,17,-209
1562000038.58675,4.27,-5.881,22.452,0,-650.156799316406,-610.287353515625,0,-58,42,204,0,239,2116,2032,2564,17,24,-209
1562000038.59092,4.279,-5.882,22.508,0,-652.11767578125,-610.42578125,0,-58,42,204,0,239,2116,2036,2564,13,24,-211
1562000038.59729,4.287,-5.881,22.565,0,-653.973876953125,-610.536376953125,0,-62,32,198,0,239,2116,2036,2568,19,23,-210
1562000038.60078,4.296,-5.881,22.622,0,-655.811157226563,-610.714538574219,0,-62,32,198,0,239,2120,2036,2564,19,33,-216
1562000038.60606,4.304,-5.879,22.679,0,-657.552612304688,-610.91650390625,0,-73,39,195,0,239,2120,2044,2568,15,26,-214
1562000038.61093,4.312,-5.876,22.738,0,-659.249084472656,-611.25537109375,0,-73,39,195,0,239,2120,2044,2568,18,31,-210
1562000038.61636,4.319,-5.873,22.796,0,-660.911560058594,-611.770141601563,0,-68,34,192,0,239,2120,2044,2564,17,37,-210
1562000038.6246,4.326,-5.868,22.853,0,-662.564147949219,-612.385192871094,0,-68,34,192,0,239,2116,2052,2568,14,37,-211
1562000038.62643,4.332,-5.864,22.911,0,-664.267944335938,-613.164428710938,0,-63,41,203,0,239,2120,2052,2564,14,34,-212
1562000038.63181,4.337,-5.859,22.968,0,-666.008728027344,-614.053405761719,0,-63,41,203,0,239,2120,2056,2560,13,43,-213
1562000038.63808,4.342,-5.853,23.027,0,-667.758361816406,-615.067993164063,0,-68,30,194,0,239,2116,2060,2564,7,35,-214
1562000038.64118,4.347,-5.848,23.086,0,-669.539733886719,-616.180114746094,0,-68,30,194,0,239,2116,2052,2564,10,37,-213
1562000038.64683,4.351,-5.842,23.145,0,-671.388305664063,-617.339599609375,0,-70,36,204,0,239,2112,2060,2564,3,43,-211
1562000038.65063,4.355,-5.838,23.203,0,-673.329223632813,-618.439086914063,0,-70,36,204,0,239,2112,2056,2564,7,34,-211
1562000038.65613,4.358,-5.834,23.261,0,-675.401245117188,-619.576049804688,0,-65,41,195,0,239,2112,2056,2560,13,39,-208
1562000038.66084,4.36,-5.829,23.318,0,-677.5537109375,-620.664672851563,0,-65,41,195,0,239,2104,2060,2568,7,37,-207
1562000038.66668,4.362,-5.823,23.375,0,-679.802551269531,-621.810363769531,0,-63,43,207,0,239,2104,2056,2568,11,31,-205
1562000038.6722,4.363,-5.818,23.431,0,-682.141174316406,-622.988952636719,0,-63,43,207,0,239,2108,2056,2560,5,39,-205
1562000038.67886,4.365,-5.813,23.487,0,-684.521728515625,-624.10888671875,0,-71,35,193,0,240,2104,2060,2564,-2,31,-200
1562000038.68259,4.366,-5.809,23.542,0,-686.928039550781,-625.249084472656,0,-71,35,193,0,240,2104,2052,2564,4,34,-201
1562000038.6868,4.367,-5.808,23.597,0,-689.361694335938,-626.3037109375,0,-67,33,197,0,240,2100,2056,2568,-4,34,-201
1562000038.69097,4.368,-5.806,23.652,0,-691.8662109375,-627.331115722656,0,-67,33,197,0,240,2096,2056,2572,1,28,-200
1562000038.696,4.368,-5.805,23.706,0,-694.506469726563,-628.310791015625,0,-68,40,202,0,240,2100,2048,2564,0,30,-198
1562000038.70095,4.369,-5.804,23.759,0,-697.256408691406,-629.216125488281,0,-68,40,202,0,240,2096,2052,2564,-4,19,-193
1562000038.7063,4.369,-5.805,23.812,0,-700.019348144531,-630.033630371094,0,-60,38,194,0,240,2096,2048,2564,0,24,-189
1562000038.71149,4.372,-5.805,23.864,0,-702.803283691406,-630.868408203125,0,-60,38,194,0,240,2096,2052,2568,1,19,-188
1562000038.71654,4.374,-5.805,23.914,0,-705.565490722656,-631.684387207031,0,-69,27,205,0,240,2092,2056,2568,-2,21,-188
1562000038.72161,4.376,-5.805,23.964,0,-708.372863769531,-632.612243652344,0,-69,27,205,0,240,2096,2048,2564,1,13,-186
1562000038.72686,4.379,-5.804,24.014,0,-711.194946289063,-633.571166992188,0,-72,36,194,0,240,2100,2052,2560,-1,19,-188
1562000038.73092,4.382,-5.804,24.063,0,-713.946350097656,-634.461853027344,0,-72,36,194,0,240,2096,2052,2568,-5,10,-186
1562000038.73616,4.387,-5.804,24.113,0,-716.631774902344,-635.350341796875,0,-64,36,198,0,240,2100,2048,2564,0,14,-187
1562000038.74132,4.392,-5.806,24.163,0,-719.239868164063,-636.124938964844,0,-64,36,198,0,240,2100,2052,2568,-5,19,-188
1562000038.74678,4.398,-5.807,24.213,0,-721.812072753906,-636.910400390625,0,-64,30,204,0,240,2100,2048,2564,-1,7,-185
1562000038.75433,4.402,-5.808,24.262,0,-724.335083007813,-637.704284667969,0,-64,30,204,0,240,2108,2048,2560,-1,21,-184
1562000038.75669,4.409,-5.809,24.311,0,-726.779113769531,-638.448425292969,0,-69,29,193,0,239,2104,2052,2568,-2,12,-182
1562000038.76167,4.415,-5.81,24.36,0,-729.064514160156,-639.235717773438,0,-69,29,193,0,239,2108,2048,2568,-1,14,-182
1562000038.7667,4.422,-5.811,24.408,0,-731.271850585938,-640.023010253906,0,-70,38,204,0,239,2112,2052,2564,-2,20,-184
1562000038.77142,4.43,-5.812,24.456,0,-733.33349609375,-640.871215820313,0,-70,38,204,0,239,2112,2056,2564,-5,14,-180
1562000038.77698,4.437,-5.812,24.505,0,-735.3173828125,-641.817993164063,0,-65,39,199,0,239,2116,2052,2560,-3,24,-181
1562000038.7816,4.446,-5.812,24.553,0,-737.216003417969,-642.800170898438,0,-65,39,199,0,239,2116,2056,2560,-6,25,-183
1562000038.78694,4.453,-5.813,24.602,0,-738.986389160156,-643.790588378906,0,-68,34,200,0,239,2116,2052,2568,-5,25,-181
1562000038.79283,4.46,-5.814,24.65,0,-740.753967285156,-644.730712890625,0,-68,34,200,0,239,2120,2048,2564,0,34,-185
1562000038.79816,4.466,-5.815,24.699,0,-742.424011230469,-645.556884765625,0,-71,27,201,0,240,2120,2052,2568,-12,27,-179
1562000038.80144,4.471,-5.817,24.748,0,-744.073791503906,-646.30810546875,0,-71,27,201,0,240,2120,2048,2564,-5,34,-184
1562000038.8066,4.478,-5.82,24.797,0,-745.689575195313,-646.996276855469,0,-73,35,195,0,240,2120,2044,2564,-8,34,-186
1562000038.81198,4.483,-5.823,24.847,0,-747.33935546875,-647.65380859375,0,-73,35,195,0,240,2112,2052,2572,-8,34,-188
1562000038.81667,4.488,-5.826,24.897,0,-749.093933105469,-648.288269042969,0,-65,41,205,0,240,2116,2044,2572,1,29,-186
1562000038.83715,4.496,-5.828,24.999,0,-752.900573730469,-649.520080566406,0,-64,32,202,0,240,2112,2048,2568,-3,28,-192
1562000038.84508,4.5,-5.828,25.05,0,-754.84033203125,-650.0859375,0,-64,32,202,0,240,2116,2040,2564,6,31,-197
1562000038.84593,4.504,-5.829,25.103,0,-756.797790527344,-650.56103515625,0,-72,32,192,0,239,2112,2044,2564,-2,35,-200
1562000038.84688,4.51,-5.831,25.157,0,-758.787048339844,-650.882934570313,0,-72,32,192,0,239,2108,2040,2564,2,24,-200
1562000038.84998,4.513,-5.833,25.211,0,-760.951049804688,-651.184509277344,0,-75,37,201,0,239,2108,2040,2560,6,32,-203
1562000038.85155,4.517,-5.835,25.265,0,-763.237548828125,-651.373413085938,0,-75,37,201,0,239,2104,2044,2564,2,24,-202
