Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20
1561999781.05321,0.695,-6.571,42.898,0,-3.48844933509827,-530.479675292969,0,-19,27,171,0,241,2096,2044,2564,0,28,-108
1561999781.05834,0.702,-6.572,42.933,0,-3.90471220016479,-532.494750976563,0,-12,44,174,0,241,2096,2048,2564,12,31,-116
1561999781.06457,0.708,-6.573,42.967,0,-4.3221001625061,-534.537292480469,0,-12,44,174,0,241,2096,2044,2564,4,30,-110
1561999781.06807,0.714,-6.573,43,0,-4.69670963287354,-536.608276367188,0,-26,42,182,0,241,2100,2044,2564,7,27,-104
1561999781.07354,0.719,-6.574,43.033,0,-5.02553033828735,-538.602966308594,0,-26,42,182,0,241,2100,2044,2564,15,35,-110
1561999781.07891,0.726,-6.575,43.064,0,-5.2676305770874,-540.582336425781,0,-26,30,186,0,241,2100,2044,2564,4,32,-97
1561999781.08349,0.732,-6.575,43.095,0,-5.46827554702759,-542.519958496094,0,-26,30,186,0,241,2100,2044,2564,10,34,-96
1561999781.08844,0.737,-6.576,43.125,0,-5.68477487564087,-544.44970703125,0,-15,37,175,0,241,2096,2044,2564,13,38,-97
1561999781.09369,0.74,-6.576,43.154,0,-5.95511388778687,-546.42431640625,0,-15,37,175,0,241,2096,2044,2564,4,37,-84
1561999781.09853,0.743,-6.577,43.181,0,-6.32892513275146,-548.368957519531,0,-17,43,183,0,241,2096,2044,2564,8,36,-83
1561999781.10333,0.745,-6.577,43.207,0,-6.71458053588867,-550.339965820313,0,-17,43,183,0,241,2096,2044,2564,13,39,-83
1561999781.10836,0.747,-6.578,43.231,0,-7.10898971557617,-552.2744140625,0,-33,29,181,0,241,2096,2044,2564,5,37,-73
1561999781.11388,0.749,-6.579,43.254,0,-7.49101829528809,-554.17431640625,0,-33,29,181,0,241,2092,2040,2564,17,33,-74
1561999781.11841,0.751,-6.579,43.277,0,-7.88952684402466,-556.072021484375,0,-11,33,185,0,241,2092,2044,2564,13,37,-73
1561999781.1238,0.753,-6.579,43.299,0,-8.42559337615967,-557.884338378906,0,-11,33,185,0,241,2088,2040,2564,5,32,-68
1561999781.12838,0.754,-6.579,43.32,0,-9.03405952453613,-559.706176757813,0,-12,36,176,0,241,2088,2040,2564,14,29,-68
1561999781.13437,0.755,-6.58,43.341,0,-9.80306625366211,-561.497436523438,0,-12,36,176,0,241,2084,2044,2564,11,33,-69
1561999781.14086,0.755,-6.581,43.361,0,-10.623462677002,-563.321533203125,0,-31,35,183,0,240,2084,2044,2564,9,25,-65
1561999781.14551,0.756,-6.582,43.381,0,-11.5443935394287,-565.230529785156,0,-31,35,183,0,240,2080,2044,2564,16,23,-65
1561999781.14887,0.757,-6.581,43.4,0,-12.557689666748,-567.140380859375,0,-21,35,183,0,240,2080,2044,2564,8,26,-66
1561999781.15401,0.758,-6.581,43.42,0,-13.6279325485229,-569.115844726563,0,-21,35,183,0,240,2080,2044,2564,11,21,-66
1561999781.15871,0.759,-6.58,43.439,0,-14.7755308151245,-571.06591796875,0,-12,30,174,0,240,2080,2048,2560,10,13,-70
1561999781.16367,0.761,-6.58,43.459,0,-15.8924417495728,-573.058837890625,0,-12,30,174,0,240,2080,2048,2560,10,15,-68
1561999781.16876,0.765,-6.58,43.479,0,-16.9957008361816,-575.123718261719,0,-23,43,173,0,240,2084,2048,2564,7,16,-72
1561999781.1739,0.769,-6.579,43.5,0,-18.0157604217529,-577.25244140625,0,-23,43,173,0,240,2084,2052,2564,6,10,-67
1561999781.17904,0.775,-6.578,43.52,0,-18.9443092346191,-579.46875,0,-24,42,186,0,240,2088,2052,2564,4,17,-72
1561999781.18391,0.781,-6.578,43.541,0,-19.791898727417,-581.725219726563,0,-24,42,186,0,240,2088,2052,2564,3,12,-79
1561999781.18886,0.787,-6.577,43.563,0,-20.5208759307861,-584.028015136719,0,-14,28,186,0,240,2092,2056,2564,0,12,-73
1561999781.19375,0.794,-6.577,43.585,0,-21.1585464477539,-586.360229492188,0,-14,28,186,0,240,2096,2052,2564,1,23,-78
1561999781.19865,0.802,-6.577,43.608,0,-21.678108215332,-588.69970703125,0,-21,37,179,0,240,2096,2052,2564,-2,18,-77
1561999781.20386,0.809,-6.578,43.631,0,-22.04931640625,-591.029113769531,0,-21,37,179,0,240,2100,2056,2564,-5,20,-72
1561999781.20902,0.817,-6.579,43.653,0,-22.3155117034912,-593.337585449219,0,-27,43,181,0,240,2104,2052,2564,-4,27,-79
1561999781.21376,0.825,-6.581,43.675,0,-22.3809642791748,-595.644653320313,0,-27,43,181,0,240,2108,2052,2564,-8,25,-74
1561999781.219,0.833,-6.584,43.698,0,-22.3450450897217,-597.876892089844,0,-16,38,190,0,240,2108,2048,2560,-9,33,-73
1561999781.22404,0.842,-6.588,43.72,0,-22.1307144165039,-600.030151367188,0,-16,38,190,0,240,2112,2044,2564,-4,36,-78
1561999781.22868,0.849,-6.593,43.743,0,-21.8382568359375,-602.009948730469,0,-23,27,171,0,240,2112,2044,2560,-11,37,-71
1561999781.23463,0.856,-6.599,43.766,0,-21.4870281219482,-603.876403808594,0,-23,27,171,0,240,2112,2044,2560,-10,43,-69
1561999781.23925,0.861,-6.605,43.787,0,-21.1043758392334,-605.668273925781,0,-23,43,177,0,240,2112,2040,2564,-4,46,-73
1561999781.24553,0.866,-6.612,43.809,0,-20.7834053039551,-607.412231445313,0,-23,43,177,0,240,2108,2040,2564,-12,43,-61
1561999781.24878,0.87,-6.618,43.829,0,-20.4849281311035,-609.114440917969,0,-18,40,186,0,240,2108,2036,2564,-4,49,-68
1561999781.25407,0.872,-6.625,43.85,0,-20.3326263427734,-610.717590332031,0,-18,40,186,0,240,2104,2036,2564,1,48,-67
1561999781.26039,0.873,-6.632,43.87,0,-20.2851142883301,-612.228698730469,0,-17,29,183,0,240,2100,2036,2564,-7,45,-61
1561999781.26359,0.873,-6.638,43.89,0,-20.3918895721436,-613.663635253906,0,-17,29,183,0,240,2100,2032,2564,4,50,-69
1561999781.27038,0.873,-6.644,43.91,0,-20.6378726959229,-615.05712890625,0,-31,35,177,0,240,2096,2032,2564,6,43,-63
1561999781.27413,0.872,-6.65,43.93,0,-20.9943008422852,-616.392333984375,0,-31,35,177,0,240,2092,2032,2564,3,42,-58
1561999781.2788,0.871,-6.655,43.949,0,-21.5311641693115,-617.714599609375,0,-20,48,180,0,240,2088,2032,2564,18,41,-65
1561999781.28405,0.87,-6.659,43.968,0,-22.1846027374268,-618.990112304688,0,-20,48,180,0,240,2088,2032,2564,12,34,-60
1561999781.28855,0.868,-6.661,43.986,0,-23.0215148925781,-620.288391113281,0,-17,29,183,0,240,2084,2032,2564,10,34,-60
1561999781.29347,0.867,-6.664,44.004,0,-23.9824600219727,-621.593688964844,0,-17,29,183,0,240,2080,2032,2568,17,25,-63
1561999781.29897,0.866,-6.665,44.023,0,-25.0189361572266,-622.928039550781,0,-22,38,180,0,240,2084,2036,2564,25,26,-57
1561999781.3037,0.867,-6.666,44.04,0,-26.1229381561279,-624.276794433594,0,-22,38,180,0,240,2084,2032,2568,26,17,-63
1561999781.30902,0.868,-6.666,44.058,0,-27.1976337432861,-625.629211425781,0,-19,35,179,0,240,2080,2032,2568,21,29,-62
1561999781.314,0.87,-6.664,44.076,0,-28.3234844207764,-626.982299804688,0,-19,35,179,0,240,2080,2036,2568,29,10,-63
1561999781.31909,0.872,-6.661,44.094,0,-29.4414978027344,-628.311340332031,0,-18,34,180,0,240,2084,2032,2568,36,19,-60
1561999781.32397,0.874,-6.657,44.113,0,-30.5701274871826,-629.714294433594,0,-18,34,180,0,240,2084,2040,2568,39,17,-62
1561999781.32887,0.878,-6.653,44.131,0,-31.6245059967041,-631.147583007813,0,-17,35,181,0,240,2088,2040,2568,26,14,-59
1561999781.33413,0.882,-6.647,44.148,0,-32.5226745605469,-632.709411621094,0,-17,35,181,0,240,2092,2036,2564,34,18,-60
1561999781.33983,0.888,-6.641,44.166,0,-33.3099365234375,-634.360168457031,0,-31,31,177,0,240,2088,2048,2568,34,14,-65
1561999781.34721,0.894,-6.636,44.183,0,-33.9340324401855,-636.052307128906,0,-31,31,177,0,240,2096,2044,2568,20,13,-58
1561999781.34917,0.901,-6.629,44.202,0,-34.5050048828125,-637.957702636719,0,-24,36,178,0,240,2100,2052,2564,31,20,-66
1561999781.35443,0.909,-6.624,44.22,0,-34.9090270996094,-639.928405761719,0,-24,36,178,0,240,2100,2056,2564,19,17,-65
1561999781.35903,0.917,-6.617,44.239,0,-35.1726226806641,-642.140747070313,0,-11,39,179,0,240,2104,2052,2560,17,25,-69
1561999781.36438,0.925,-6.611,44.259,0,-35.3522796630859,-644.429809570313,0,-11,39,179,0,240,2100,2056,2568,22,22,-75
1561999781.37175,0.933,-6.606,44.28,0,-35.4444694519043,-646.742065429688,0,-16,34,184,0,240,2104,2060,2568,4,23,-70
1561999781.37536,0.941,-6.6,44.303,0,-35.599666595459,-649.15283203125,0,-16,34,184,0,240,2108,2056,2564,12,30,-78
1561999781.38273,0.948,-6.597,44.325,0,-35.717700958252,-651.560363769531,0,-24,32,180,0,240,2100,2064,2568,3,31,-82
1561999781.38512,0.955,-6.593,44.349,0,-35.8387222290039,-654.094543457031,0,-24,32,180,0,240,2104,2060,2564,2,30,-77
1561999781.38956,0.961,-6.59,44.373,0,-35.9644546508789,-656.685180664063,0,-25,41,173,0,240,2108,2060,2560,3,35,-82
1561999781.39553,0.967,-6.587,44.398,0,-36.0701522827148,-659.268798828125,0,-25,41,173,0,240,2100,2064,2572,-7,33,-83
1561999781.40066,0.972,-6.584,44.423,0,-36.2351455688477,-661.865966796875,0,-20,40,180,0,240,2104,2060,2564,-1,39,-88
1561999781.40472,0.977,-6.584,44.449,0,-36.4280204772949,-664.392456054688,0,-20,40,180,0,240,2104,2056,2560,-8,39,-93
1561999781.40936,0.981,-6.584,44.477,0,-36.6477088928223,-666.854431152344,0,-20,28,178,0,240,2100,2060,2568,-12,35,-88
1561999781.41488,0.985,-6.585,44.505,0,-36.9630279541016,-669.236755371094,0,-20,28,178,0,240,2100,2052,2564,-4,40,-95
1561999781.41976,0.988,-6.587,44.533,0,-37.3082046508789,-671.522155761719,0,-31,33,177,0,241,2100,2056,2564,-14,39,-96
1561999781.42443,0.991,-6.59,44.562,0,-37.7559471130371,-673.720031738281,0,-31,33,177,0,241,2096,2052,2568,-10,39,-93
1561999781.42902,0.993,-6.594,44.591,0,-38.2832908630371,-675.822937011719,0,-20,42,178,0,241,2096,2044,2564,-3,39,-98
1561999781.43459,0.995,-6.597,44.62,0,-38.8591918945313,-677.803039550781,0,-20,42,178,0,241,2096,2048,2564,-11,35,-98
1561999781.43928,0.997,-6.602,44.65,0,-39.5586128234863,-679.584411621094,0,-12,40,178,0,241,2092,2040,2564,-1,38,-102
1561999781.44768,0.999,-6.606,44.681,0,-40.3300704956055,-681.281311035156,0,-12,40,178,0,241,2088,2040,2568,3,31,-108
1561999781.44963,1.001,-6.61,44.712,0,-41.2549057006836,-682.776977539063,0,-25,27,183,0,241,2088,2040,2568,0,27,-105
1561999781.45449,1.003,-6.614,44.745,0,-42.2689971923828,-684.275146484375,0,-25,27,183,0,241,2092,2036,2564,8,26,-111
1561999781.45932,1.006,-6.617,44.777,0,-43.374382019043,-685.673217773438,0,-24,36,176,0,241,2084,2036,2568,7,22,-113
1561999781.4649,1.011,-6.619,44.811,0,-44.4768104553223,-686.998474121094,0,-24,36,176,0,241,2088,2036,2568,14,20,-114
1561999781.46978,1.016,-6.621,44.845,0,-45.6331329345703,-688.299255371094,0,-20,40,182,0,241,2088,2032,2564,16,16,-118
1561999781.47461,1.021,-6.623,44.88,0,-46.8078804016113,-689.524353027344,0,-20,40,182,0,241,2084,2040,2568,13,14,-118
1561999781.48006,1.028,-6.624,44.915,0,-48.0249061584473,-690.759948730469,0,-16,36,180,0,241,2088,2032,2568,20,20,-122
1561999781.48468,1.034,-6.623,44.951,0,-49.2932281494141,-692.03173828125,0,-16,36,180,0,241,2088,2036,2564,21,17,-129
1561999781.4894,1.04,-6.623,44.988,0,-50.491325378418,-693.282409667969,0,-21,35,187,0,241,2088,2040,2568,21,16,-126
1561999781.49461,1.047,-6.622,45.026,0,-51.6972503662109,-694.601440429688,0,-21,35,187,0,241,2092,2036,2564,18,15,-134
1561999781.50003,1.054,-6.62,45.066,0,-52.7973175048828,-695.951965332031,0,-24,30,174,0,241,2092,2040,2564,24,17,-142
1561999781.50464,1.063,-6.619,45.107,0,-53.8341331481934,-697.3037109375,0,-24,30,174,0,241,2096,2040,2564,11,13,-137
1561999781.51156,1.072,-6.617,45.148,0,-54.81201171875,-698.775085449219,0,-23,43,181,0,241,2096,2040,2564,19,16,-142
1561999781.51565,1.082,-6.616,45.191,0,-55.6806602478027,-700.276794433594,0,-23,43,181,0,241,2096,2052,2568,12,18,-147
1561999781.52054,1.092,-6.614,45.234,0,-56.5725517272949,-701.957702636719,0,-14,34,180,0,241,2096,2048,2564,16,16,-148
1561999781.52474,1.102,-6.611,45.278,0,-57.4061164855957,-703.796997070313,0,-14,34,180,0,241,2100,2048,2564,17,19,-153
1561999781.5313,1.112,-6.607,45.323,0,-58.2727508544922,-705.728210449219,0,-29,29,183,0,241,2096,2056,2568,2,20,-156
1561999781.53509,1.122,-6.603,45.37,0,-59.1217193603516,-707.755615234375,0,-29,29,183,0,241,2100,2052,2560,8,22,-163
1561999781.54094,1.132,-6.601,45.419,0,-59.951099395752,-709.8193359375,0,-25,35,173,0,240,2100,2056,2564,7,25,-171
1561999781.54496,1.142,-6.599,45.469,0,-60.7818298339844,-711.93017578125,0,-25,35,173,0,240,2100,2060,2564,-4,22,-171
1561999781.57448,1.152,-6.597,45.521,0,-61.5970306396484,-714.166748046875,0,-21,41,181,0,240,2100,2056,2564,4,27,-180
1561999781.57784,1.161,-6.595,45.575,0,-62.4535636901855,-716.434631347656,0,-21,41,181,0,240,2100,2060,2568,-10,30,-186
1561999781.57974,1.171,-6.594,45.63,0,-63.3201560974121,-718.709411621094,0,-17,39,181,0,240,2100,2056,2564,-5,26,-192
1561999781.59234,1.18,-6.594,45.688,0,-64.2537384033203,-720.934997558594,0,-17,39,181,0,240,2100,2052,2564,-6,27,-199
1561999781.59341,1.189,-6.595,45.747,0,-65.2312316894531,-723.064758300781,0,-29,31,185,0,240,2096,2060,2568,-16,23,-203
1561999781.59423,1.199,-6.597,45.808,0,-66.2728652954102,-725.115295410156,0,-29,31,185,0,240,2100,2048,2560,-8,24,-207
1561999781.59548,1.209,-6.6,45.87,0,-67.3557205200195,-727.1513671875,0,-31,33,175,0,240,2100,2052,2564,-18,26,-209
1561999781.59671,1.22,-6.604,45.934,0,-68.4642333984375,-729.020935058594,0,-31,33,175,0,240,2096,2048,2564,-15,21,-212
1561999781.59805,1.231,-6.609,45.998,0,-69.5814056396484,-730.872131347656,0,-22,36,182,0,240,2100,2044,2564,-10,25,-218
1561999781.59924,1.241,-6.615,46.062,0,-70.7656631469727,-732.566284179688,0,-22,36,182,0,240,2096,2048,2564,-21,26,-218
1561999781.60121,1.251,-6.621,46.128,0,-71.9358825683594,-734.143798828125,0,-19,41,181,0,240,2100,2040,2564,-12,26,-220
1561999781.60485,1.261,-6.628,46.195,0,-73.1817474365234,-735.695983886719,0,-19,41,181,0,240,2100,2036,2564,-14,27,-224
1561999781.61141,1.271,-6.635,46.262,0,-74.3973159790039,-737.018432617188,0,-25,31,177,0,240,2096,2040,2568,-16,27,-225
1561999781.61471,1.281,-6.643,46.33,0,-75.6238555908203,-738.305236816406,0,-25,31,177,0,240,2100,2032,2564,-4,27,-227
1561999781.61963,1.29,-6.651,46.398,0,-76.9266128540039,-739.456237792969,0,-32,32,174,0,241,2096,2036,2564,-15,26,-227
1561999781.62482,1.3,-6.659,46.467,0,-78.2149505615234,-740.551086425781,0,-32,32,174,0,241,2096,2036,2568,-5,24,-228
1561999781.63015,1.31,-6.666,46.536,0,-79.649299621582,-741.67236328125,0,-27,39,183,0,241,2096,2028,2564,0,24,-234
1561999781.63479,1.32,-6.672,46.605,0,-81.0867080688477,-742.690551757813,0,-27,39,183,0,241,2092,2032,2568,-9,19,-231
1561999781.64,1.33,-6.679,46.675,0,-82.6236419677734,-743.663146972656,0,-22,36,186,0,241,2092,2032,2564,7,16,-234
1561999781.64629,1.341,-6.684,46.746,0,-84.2610473632813,-744.623657226563,0,-22,36,186,0,241,2092,2032,2564,-1,21,-242
1561999781.65002,1.352,-6.689,46.817,0,-85.945915222168,-745.566833496094,0,-25,31,179,0,241,2088,2036,2568,2,13,-243
1561999781.66336,1.362,-6.693,46.89,0,-87.7753219604492,-746.592407226563,0,-25,31,179,0,241,2088,2028,2564,13,9,-244
1561999781.6643,1.374,-6.696,46.964,0,-89.6466064453125,-747.647033691406,0,-28,32,182,0,241,2088,2036,2564,11,14,-252
1561999781.66576,1.386,-6.698,47.038,0,-91.5921936035156,-748.657653808594,0,-28,32,182,0,241,2088,2036,2564,6,8,-249
1561999781.67011,1.398,-6.699,47.113,0,-93.5437240600586,-749.732666015625,0,-25,41,179,0,241,2092,2032,2560,18,9,-255
1561999781.67535,1.411,-6.699,47.189,0,-95.470703125,-750.840942382813,0,-25,41,179,0,241,2088,2044,2568,8,8,-257
1561999781.68003,1.425,-6.699,47.266,0,-97.3511734008789,-752.048156738281,0,-17,41,183,0,241,2092,2040,2564,9,8,-255
1561999781.68507,1.438,-6.698,47.343,0,-99.2328033447266,-753.431884765625,0,-17,41,183,0,241,2092,2040,2560,16,13,-261
1561999781.69021,1.452,-6.697,47.42,0,-101.07056427002,-754.779968261719,0,-23,33,181,0,241,2092,2044,2564,2,8,-256
1561999781.6958,1.465,-6.696,47.498,0,-102.897750854492,-756.212585449219,0,-23,33,181,0,241,2096,2040,2560,11,13,-260
1561999781.70037,1.479,-6.696,47.576,0,-104.664779663086,-757.643432617188,0,-37,37,185,0,240,2096,2048,2564,7,15,-262
1561999781.70556,1.493,-6.695,47.654,0,-106.33863067627,-759.096557617188,0,-37,37,185,0,240,2096,2048,2564,0,13,-257
1561999781.7105,1.507,-6.694,47.732,0,-107.98218536377,-760.72265625,0,-17,39,183,0,240,2100,2044,2564,10,16,-260
1561999781.71547,1.521,-6.693,47.81,0,-109.528244018555,-762.357055664063,0,-17,39,183,0,240,2100,2052,2564,0,21,-261
1561999781.72019,1.534,-6.691,47.889,0,-111.057250976563,-764.104614257813,0,-17,39,173,0,240,2100,2052,2568,3,23,-260
1561999781.72547,1.547,-6.69,47.967,0,-112.513381958008,-765.882934570313,0,-17,39,173,0,240,2104,2048,2564,5,25,-264
1561999781.73049,1.559,-6.688,48.046,0,-113.912803649902,-767.6767578125,0,-28,28,178,0,240,2104,2056,2564,-6,24,-260
1561999781.73897,1.572,-6.686,48.126,0,-115.269607543945,-769.512634277344,0,-28,28,178,0,240,2104,2048,2560,1,24,-262
1561999781.74037,1.585,-6.685,48.205,0,-116.627143859863,-771.385009765625,0,-30,28,174,0,240,2100,2056,2564,-1,28,-265
1561999781.7464,1.598,-6.684,48.285,0,-118.000793457031,-773.239562988281,0,-30,28,174,0,240,2104,2056,2564,-7,24,-260
1561999781.75025,1.61,-6.683,48.364,0,-119.476531982422,-775.14990234375,0,-25,43,179,0,240,2100,2048,2564,2,22,-265
1561999781.75696,1.622,-6.682,48.444,0,-120.97322845459,-777.042663574219,0,-25,43,179,0,240,2100,2056,2568,-9,28,-264
1561999781.76106,1.633,-6.681,48.524,0,-122.549034118652,-778.868774414063,0,-24,40,182,0,240,2100,2052,2564,-3,26,-263
1561999781.76534,1.645,-6.681,48.603,0,-124.181419372559,-780.721862792969,0,-24,40,182,0,240,2096,2048,2564,-3,23,-268
1561999781.77209,1.655,-6.681,48.684,0,-125.901908874512,-782.418334960938,0,-31,35,177,0,240,2092,2052,2572,-9,24,-266
1561999781.77541,1.665,-6.682,48.765,0,-127.815162658691,-784.146118164063,0,-31,35,177,0,240,2092,2048,2568,-1,19,-271
1561999781.78109,1.676,-6.683,48.846,0,-129.816024780273,-785.803100585938,0,-38,36,178,0,241,2092,2048,2564,-8,21,-272
1561999781.78567,1.686,-6.683,48.928,0,-131.974884033203,-787.423645019531,0,-38,36,178,0,241,2088,2052,2572,-4,14,-268
1561999781.79047,1.696,-6.684,49.009,0,-134.116912841797,-789.061950683594,0,-26,40,188,0,241,2092,2044,2564,-5,18,-274
1561999781.79591,1.708,-6.685,49.091,0,-136.281967163086,-790.631408691406,0,-26,40,188,0,241,2092,2048,2564,-6,13,-272
1561999781.80129,1.719,-6.686,49.173,0,-138.444351196289,-792.138732910156,0,-27,33,183,0,241,2088,2044,2568,-1,16,-272
1561999781.80574,1.731,-6.688,49.255,0,-140.592010498047,-793.571228027344,0,-27,33,183,0,241,2092,2040,2564,-4,13,-271
1561999781.81047,1.742,-6.689,49.337,0,-142.790924072266,-794.912109375,0,-30,32,182,0,241,2092,2048,2568,-4,15,-264
1561999781.81526,1.754,-6.692,49.417,0,-144.886581420898,-796.211853027344,0,-30,32,182,0,241,2096,2040,2564,0,15,-258
1561999781.82007,1.766,-6.693,49.496,0,-146.934020996094,-797.57275390625,0,-30,34,176,0,241,2096,2044,2568,0,20,-258
1561999781.82545,1.778,-6.695,49.573,0,-148.797073364258,-798.858642578125,0,-30,34,176,0,241,2100,2044,2568,-9,19,-249
1561999781.82991,1.789,-6.696,49.649,0,-150.557220458984,-800.223327636719,0,-30,40,184,0,241,2100,2040,2568,2,25,-243
1561999781.83531,1.8,-6.698,49.723,0,-152.235061645508,-801.510131835938,0,-30,40,184,0,241,2100,2044,2568,0,25,-242
1561999781.84031,1.811,-6.7,49.796,0,-153.811874389648,-802.784484863281,0,-28,36,182,0,241,2104,2044,2564,-2,23,-229
1561999781.84564,1.82,-6.702,49.867,0,-155.409866333008,-804.112731933594,0,-28,36,182,0,241,2100,2040,2568,1,28,-228
1561999781.85101,1.83,-6.703,49.936,0,-156.909408569336,-805.372741699219,0,-37,27,181,0,241,2100,2044,2568,1,32,-225
1561999781.85685,1.839,-6.704,50.003,0,-158.443298339844,-806.684204101563,0,-37,27,181,0,241,2104,2040,2568,0,26,-216
1561999781.8688,1.848,-6.706,50.07,0,-159.94694519043,-807.926696777344,0,-41,33,175,0,240,2100,2040,2564,5,30,-215
1561999781.88694,1.864,-6.708,50.199,0,-163.047286987305,-810.469909667969,0,-28,40,180,0,240,2100,2040,2560,5,24,-207
1561999781.88907,1.871,-6.708,50.262,0,-164.73518371582,-811.8193359375,0,-28,40,180,0,240,2088,2044,2568,3,25,-206
1561999781.89032,1.879,-6.709,50.323,0,-166.541763305664,-813.121032714844,0,-28,32,184,0,240,2092,2040,2564,-1,17,-199
1561999781.89147,1.885,-6.71,50.384,0,-168.545974731445,-814.428955078125,0,-28,32,184,0,240,2088,2040,2564,5,18,-201
1561999781.89238,1.892,-6.711,50.445,0,-170.625091552734,-815.673095703125,0,-37,29,177,0,240,2084,2048,2568,1,17,-201
1561999781.89905,1.899,-6.712,50.505,0,-172.847015380859,-816.953796386719,0,-37,29,177,0,240,2084,2044,2568,5,10,-198
1561999781.90041,1.906,-6.712,50.564,0,-175.141937255859,-818.374084472656,0,-38,32,182,0,241,2084,2044,2568,5,13,-200
1561999781.90561,1.913,-6.711,50.624,0,-177.484252929688,-819.787292480469,0,-38,32,182,0,241,2080,2048,2568,-2,6,-199
1561999781.91167,1.92,-6.71,50.684,0,-179.928283691406,-821.290466308594,0,-26,42,178,0,241,2084,2044,2568,9,9,-200
1561999781.91546,1.928,-6.71,50.744,0,-182.315277099609,-822.727600097656,0,-26,42,178,0,241,2084,2048,2564,3,5,-203
1561999781.92033,1.937,-6.709,50.804,0,-184.731414794922,-824.161010742188,0,-28,36,182,0,241,2084,2048,2572,-1,0,-199
1561999781.92605,1.947,-6.708,50.863,0,-187.010848999023,-825.642395019531,0,-28,36,182,0,241,2092,2044,2564,4,5,-201
1561999781.93447,1.958,-6.708,50.923,0,-189.226089477539,-827.091369628906,0,-39,29,173,0,241,2088,2048,2568,-3,4,-200
1561999781.93592,1.969,-6.708,50.983,0,-191.263488769531,-828.532043457031,0,-39,29,173,0,241,2096,2044,2564,1,4,-196
1561999781.94077,1.982,-6.709,51.042,0,-193.181991577148,-829.970642089844,0,-38,36,182,0,240,2100,2048,2564,-2,12,-195
1561999781.94656,1.994,-6.71,51.1,0,-194.934631347656,-831.393371582031,0,-38,36,182,0,240,2096,2052,2568,-5,8,-189
1561999781.95168,2.006,-6.711,51.158,0,-196.545486450195,-832.902221679688,0,-27,37,183,0,240,2104,2044,2560,1,16,-193
1561999781.96218,2.017,-6.711,51.215,0,-198.054260253906,-834.434020996094,0,-27,37,183,0,240,2108,2048,2560,-7,18,-190
1561999781.96301,2.029,-6.712,51.272,0,-199.400482177734,-835.950378417969,0,-37,27,181,0,240,2104,2052,2568,-7,19,-184
1561999781.96608,2.04,-6.714,51.328,0,-200.699432373047,-837.472839355469,0,-37,27,181,0,240,2108,2044,2560,-5,25,-189
1561999781.97091,2.051,-6.716,51.385,0,-201.906478881836,-838.942626953125,0,-40,36,178,0,240,2108,2048,2564,-11,25,-185
1561999781.97566,2.061,-6.719,51.441,0,-203.090942382813,-840.372863769531,0,-40,36,178,0,240,2108,2044,2564,-1,26,-178
1561999781.98109,2.07,-6.722,51.495,0,-204.284957885742,-841.758361816406,0,-37,37,175,0,240,2108,2040,2564,-9,29,-178
1561999781.98674,2.079,-6.725,51.55,0,-205.471893310547,-843.054565429688,0,-37,37,175,0,240,2104,2048,2564,-10,31,-182
1561999781.99137,2.087,-6.73,51.604,0,-206.726287841797,-844.272399902344,0,-30,40,174,0,240,2104,2036,2564,-10,32,-176
