Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19
1562002036.50943,0.187,-5.635,72.752,28.5,688.544677734375,-1025.03051757813,0,60,-104,168,285,241,2112,2020,2568,49,45,91
1562002036.50945,0.197,-5.639,72.719,28.6,689.02490234375,-1024.013671875,0,64,-106,172,286,241,2116,2016,2568,57,49,91
1562002036.50947,0.206,-5.641,72.687,25,690.094299316406,-1010.66595458984,0,64,-106,172,250,240,2120,2016,2568,64,65,93
1562002036.50949,0.213,-5.641,72.654,25.1,690.9287109375,-1009.4638671875,0,62,-106,174,251,240,2124,2016,2568,73,67,101
1562002036.5095,0.218,-5.638,72.621,25.2,691.961975097656,-1008.24108886719,0,62,-106,174,252,240,2124,2020,2568,78,79,104
1562002036.50953,0.222,-5.633,72.586,25.2,693.179626464844,-1007.01776123047,0,57,-107,173,252,240,2124,2020,2564,89,84,111
1562002036.50955,0.223,-5.626,72.549,25.3,694.462524414063,-1005.86871337891,0,57,-107,173,253,240,2124,2024,2564,92,88,115
1562002036.50957,0.223,-5.615,72.511,25.3,695.776000976563,-1004.81286621094,0,67,-109,173,253,240,2124,2028,2568,95,95,121
1562002036.50959,0.221,-5.603,72.472,25.4,697.043090820313,-1003.8701171875,0,67,-109,173,254,240,2120,2032,2564,100,90,123
1562002036.50961,0.218,-5.588,72.431,25.5,698.301452636719,-1003.09552001953,0,54,-106,174,255,240,2120,2036,2564,93,102,131
1562002036.50963,0.213,-5.573,72.389,25.5,699.502319335938,-1002.46008300781,0,54,-106,174,255,240,2116,2040,2564,90,99,138
1562002036.50965,0.207,-5.557,72.345,25.6,700.636413574219,-1002.05889892578,0,58,-112,172,256,240,2112,2048,2564,84,96,148
1562002036.50967,0.2,-5.541,72.298,25.7,701.693115234375,-1001.87322998047,0,58,-112,172,257,240,2112,2056,2560,76,96,157
1562002036.5097,0.192,-5.526,72.248,25.7,702.644348144531,-1001.98260498047,0,64,-112,174,257,240,2108,2060,2560,69,94,167
1562002036.50972,0.183,-5.511,72.196,25.8,703.580078125,-1002.39862060547,0,64,-112,174,258,240,2108,2068,2564,52,93,171
1562002036.50974,0.176,-5.498,72.141,25.9,704.451293945313,-1003.08843994141,0,58,-112,174,259,240,2108,2072,2556,36,79,172
1562002036.50977,0.169,-5.487,72.085,26,705.310791015625,-1004.02911376953,0,58,-112,174,260,240,2104,2072,2560,28,78,170
1562002036.50979,0.165,-5.479,72.029,26,706.10009765625,-1005.12371826172,0,64,-110,176,260,240,2104,2076,2560,13,74,175
1562002036.50981,0.161,-5.475,71.972,26.1,706.801513671875,-1006.32189941406,0,64,-110,176,261,240,2104,2076,2556,5,67,175
1562002036.50984,0.158,-5.474,71.915,26.2,707.444946289063,-1007.60064697266,0,55,-111,175,262,240,2100,2076,2560,-3,65,182
1562002036.50986,0.156,-5.474,71.857,26.3,708.006408691406,-1008.88647460938,0,55,-111,175,263,240,2100,2076,2560,-9,59,187
1562002036.50989,0.153,-5.477,71.797,26.4,708.5439453125,-1010.17358398438,0,63,-109,169,264,240,2100,2072,2560,-15,58,190
1562002036.50991,0.153,-5.482,71.735,26.5,709.06787109375,-1011.35876464844,0,63,-109,169,265,240,2100,2068,2560,-15,52,198
1562002036.50993,0.152,-5.488,71.671,26.6,709.584533691406,-1012.34008789063,0,61,-109,175,266,240,2100,2060,2564,-11,53,200
1562002036.50996,0.152,-5.496,71.606,26.6,710.111450195313,-1013.07360839844,0,61,-109,175,266,240,2096,2056,2564,-8,56,207
1562002036.50998,0.15,-5.504,71.539,26.7,710.60888671875,-1013.47521972656,0,63,-111,175,267,240,2096,2052,2560,4,64,210
1562002036.51001,0.147,-5.512,71.472,25,711.236022949219,-1006.92907714844,0,63,-111,175,250,241,2096,2044,2564,12,70,210
1562002036.51003,0.141,-5.519,71.404,25.1,711.664245605469,-1006.79309082031,0,61,-103,177,251,241,2096,2040,2564,16,72,212
1562002036.51005,0.133,-5.525,71.336,25.1,712.113586425781,-1006.38604736328,0,61,-103,177,251,241,2100,2036,2564,20,79,211
1562002036.51008,0.125,-5.531,71.267,25.2,712.654418945313,-1005.76806640625,0,59,-107,177,252,241,2100,2032,2568,28,71,208
1562002036.5101,0.118,-5.537,71.2,25.3,713.342895507813,-1004.93579101563,0,59,-107,177,253,241,2104,2032,2568,29,71,205
1562002036.51013,0.113,-5.542,71.134,25.3,714.143432617188,-1003.96691894531,0,61,-111,177,253,241,2108,2028,2564,37,68,201
1562002036.51015,0.11,-5.547,71.068,25.4,715.085815429688,-1002.92565917969,0,61,-111,177,254,241,2108,2028,2568,42,68,198
1562002036.51017,0.108,-5.55,71.004,25.5,716.132751464844,-1001.80444335938,0,60,-112,176,255,241,2112,2028,2568,47,76,193
1562002036.5102,0.107,-5.552,70.941,24.8,717.302124023438,-997.555908203125,0,60,-112,176,248,240,2112,2024,2564,59,84,185
1562002036.51022,0.103,-5.552,70.88,24.8,718.484985351563,-996.423583984375,0,57,-103,175,248,240,2112,2032,2564,56,90,182
1562002036.51025,0.097,-5.55,70.821,24.9,719.62109375,-995.327880859375,0,57,-103,175,249,240,2112,2032,2568,68,94,175
1562002036.51027,0.09,-5.546,70.764,25,720.75244140625,-994.405639648438,0,59,-103,173,250,240,2112,2032,2564,61,91,171
1562002036.5103,0.082,-5.54,70.709,25,721.790649414063,-993.615295410156,0,59,-103,173,250,240,2108,2040,2564,64,86,165
1562002036.51032,0.076,-5.533,70.655,25.1,722.703491210938,-992.999694824219,0,57,-109,177,251,240,2104,2040,2564,66,79,157
1562002036.51034,0.07,-5.526,70.602,25.1,723.460632324219,-992.574157714844,0,57,-109,177,251,240,2100,2044,2564,55,75,158
1562002036.51037,0.066,-5.519,70.55,25.2,724.012512207031,-992.291381835938,0,58,-110,174,252,240,2100,2052,2564,48,72,161
1562002036.5105,0.062,-5.512,70.499,25.3,724.423461914063,-992.254638671875,0,58,-110,174,253,240,2096,2052,2564,48,65,157
1562002036.51053,0.058,-5.506,70.447,25.3,724.747192382813,-992.425048828125,0,61,-113,173,253,240,2096,2060,2564,39,68,160
1562002036.51055,0.054,-5.5,70.394,25.4,724.982666015625,-992.781494140625,0,61,-113,173,254,240,2092,2060,2564,35,63,156
1562002036.51058,0.05,-5.494,70.342,25.5,725.130798339844,-993.333984375,0,57,-107,173,255,240,2088,2060,2568,33,61,153
1562002036.5106,0.047,-5.489,70.291,25.6,725.110168457031,-993.950012207031,0,57,-107,173,256,240,2088,2064,2564,29,60,144
1562002036.51062,0.043,-5.485,70.242,25.6,724.959106445313,-994.679138183594,0,60,-114,172,256,240,2092,2064,2564,25,57,137
1562002036.51065,0.04,-5.481,70.195,25.7,724.771179199219,-995.488586425781,0,60,-114,172,257,240,2092,2064,2564,24,52,132
1562002036.51068,0.039,-5.477,70.151,25.8,724.635131835938,-996.3291015625,0,61,-113,173,258,240,2096,2064,2564,24,49,125
1562002036.51071,0.04,-5.474,70.107,25.9,724.623596191406,-997.261596679688,0,61,-113,173,259,240,2096,2064,2564,22,49,124
1562002036.51074,0.043,-5.471,70.066,26,724.6748046875,-998.115173339844,0,57,-109,175,260,240,2096,2060,2564,19,53,121
1562002036.51077,0.046,-5.469,70.024,26,724.776184082031,-998.946350097656,0,57,-109,175,260,240,2100,2060,2564,22,58,114
1562002036.51079,0.048,-5.468,69.985,26.1,724.871948242188,-999.659545898438,0,55,-113,177,261,240,2100,2056,2564,21,56,108
1562002036.51082,0.049,-5.468,69.947,26.2,725.044921875,-1000.28558349609,0,55,-113,177,262,240,2104,2056,2560,28,63,101
1562002036.51086,0.05,-5.467,69.911,26.3,725.257995605469,-1000.82855224609,0,57,-115,175,263,240,2104,2052,2564,31,62,96
1562002036.51089,0.052,-5.466,69.877,26.4,725.568969726563,-1001.28369140625,0,57,-115,175,264,240,2104,2052,2568,35,69,95
1562002036.51092,0.053,-5.463,69.845,26.5,725.836730957031,-1001.61474609375,0,58,-112,178,265,240,2100,2044,2564,45,70,86
1562002036.51095,0.052,-5.46,69.814,26.6,726.047729492188,-1001.81524658203,0,58,-112,178,266,240,2100,2044,2568,46,80,84
1562002036.51097,0.049,-5.456,69.784,26.7,726.154357910156,-1001.86627197266,0,57,-113,173,267,240,2100,2044,2568,50,82,82
1562002036.511,0.045,-5.452,69.755,26.8,726.183471679688,-1001.83258056641,0,57,-113,173,268,240,2100,2044,2568,60,87,77
1562002036.51103,0.038,-5.446,69.728,26.9,726.208312988281,-1001.798828125,0,57,-113,175,269,240,2096,2044,2568,53,86,80
1562002036.51106,0.032,-5.439,69.701,27,726.189331054688,-1001.76245117188,0,57,-113,175,270,240,2096,2044,2568,60,91,75
1562002036.51109,0.024,-5.432,69.674,27.1,726.118347167969,-1001.78240966797,0,57,-111,179,271,240,2092,2044,2568,56,82,76
1562002036.51112,0.017,-5.425,69.647,27.2,725.939880371094,-1001.74914550781,0,57,-111,179,272,240,2092,2044,2564,60,83,78
1562002036.51114,0.009,-5.418,69.62,27.3,725.678405761719,-1001.75268554688,0,63,-115,177,273,240,2092,2048,2564,56,81,82
1562002036.51117,0.002,-5.411,69.592,25.1,725.40478515625,-992.925903320313,0,63,-115,177,251,241,2092,2048,2564,58,81,87
1562002036.5112,-0.004,-5.403,69.563,25.2,725.161499023438,-993.068420410156,0,63,-115,173,252,241,2092,2052,2564,55,86,91
1562002036.51123,-0.011,-5.395,69.532,25.2,724.965393066406,-993.28564453125,0,63,-115,173,252,241,2092,2052,2564,59,86,95
1562002036.51125,-0.02,-5.386,69.5,25.3,724.825256347656,-993.608276367188,0,59,-111,171,253,241,2092,2056,2564,52,89,102
1562002036.51128,-0.029,-5.377,69.466,25.4,724.681579589844,-993.986938476563,0,59,-111,171,254,241,2092,2056,2560,56,93,107
1562002036.51131,-0.04,-5.367,69.431,25.4,724.578186035156,-994.440795898438,0,60,-108,176,254,241,2092,2060,2564,43,91,112
1562002036.51134,-0.051,-5.358,69.394,25.5,724.493896484375,-994.957824707031,0,60,-108,176,255,241,2092,2060,2564,49,88,117
1562002036.51137,-0.061,-5.35,69.355,25.6,724.460876464844,-995.517395019531,0,54,-110,176,256,241,2092,2060,2564,40,81,125
1562002036.5114,-0.07,-5.343,69.314,25.7,724.476379394531,-996.143005371094,0,54,-110,176,257,241,2092,2064,2564,38,82,130
1562002036.51143,-0.078,-5.336,69.272,25.7,724.523742675781,-996.759704589844,0,60,-116,174,257,241,2092,2064,2560,34,72,134
1562002036.51146,-0.084,-5.33,69.227,25.8,724.615600585938,-997.44775390625,0,60,-116,174,258,241,2092,2064,2560,24,71,140
1562002036.51149,-0.089,-5.326,69.181,25.9,724.767700195313,-998.112182617188,0,58,-112,170,259,241,2096,2064,2560,19,67,146
1562002036.51151,-0.093,-5.324,69.133,26,724.996032714844,-998.805053710938,0,58,-112,170,260,241,2096,2064,2560,19,68,150
1562002036.51154,-0.096,-5.323,69.084,26,725.294677734375,-999.458190917969,0,56,-112,168,260,241,2092,2064,2560,14,58,158
1562002036.51156,-0.098,-5.323,69.032,26.1,725.606872558594,-1000.07794189453,0,56,-112,168,261,241,2092,2064,2560,12,64,163
1562002036.51164,-0.101,-5.323,68.979,26.2,725.875122070313,-1000.69085693359,0,57,-113,173,262,241,2092,2064,2564,18,62,168
1562002036.51166,-0.104,-5.323,68.924,24.9,726.038146972656,-995.977111816406,0,57,-113,173,249,240,2096,2064,2564,10,56,173
1562002036.51169,-0.106,-5.323,68.868,25,726.321044921875,-996.544982910156,0,61,-111,177,250,240,2096,2060,2564,22,53,174
1562002036.51172,-0.106,-5.323,68.81,25.1,726.729797363281,-997.036804199219,0,61,-111,177,251,240,2096,2060,2564,21,39,178
1562002036.51174,-0.103,-5.322,68.752,25.1,727.242065429688,-997.388000488281,0,56,-112,178,251,240,2100,2056,2564,26,38,179
1562002036.51176,-0.098,-5.321,68.693,25.2,727.814208984375,-997.602966308594,0,56,-112,178,252,240,2100,2052,2564,27,38,175
1562002036.51179,-0.092,-5.321,68.634,25.2,728.441650390625,-997.659423828125,0,57,-113,181,252,240,2100,2052,2564,19,53,176
1562002036.51182,-0.087,-5.321,68.575,25.3,729.082458496094,-997.610412597656,0,57,-113,181,253,240,2104,2052,2564,24,61,178
1562002036.51185,-0.086,-5.323,68.517,25.4,729.813842773438,-997.533752441406,0,59,-109,171,254,240,2104,2052,2560,22,75,177
1562002036.51188,-0.089,-5.325,68.46,25.5,730.652954101563,-997.434020996094,0,59,-109,171,255,240,2108,2052,2560,28,84,175
1562002036.5119,-0.094,-5.326,68.403,25.5,731.576965332031,-997.349060058594,0,60,-114,176,255,240,2108,2048,2564,30,88,169
1562002036.51194,-0.101,-5.326,68.346,25.6,732.612426757813,-997.207641601563,0,60,-114,176,256,240,2108,2048,2560,38,94,169
1562002036.51196,-0.108,-5.325,68.292,25.7,733.646545410156,-996.999694824219,0,58,-114,176,257,240,2108,2048,2560,38,92,161
1562002036.51199,-0.115,-5.324,68.239,25.7,734.7001953125,-996.753662109375,0,58,-114,176,257,240,2108,2048,2564,42,93,160
1562002036.51202,-0.122,-5.321,68.186,25.8,735.745971679688,-996.493713378906,0,58,-112,174,258,240,2108,2048,2564,41,94,160
1562002036.51205,-0.13,-5.318,68.135,25.9,736.781066894531,-996.273071289063,0,58,-112,174,259,240,2108,2048,2564,47,97,158
1562002036.51207,-0.137,-5.314,68.083,26,737.835693359375,-996.071838378906,0,56,-110,176,260,240,2104,2048,2564,46,94,156
1562002036.5121,-0.145,-5.309,68.033,26.1,738.858337402344,-995.860168457031,0,56,-110,176,261,240,2108,2048,2564,52,97,150
1562002036.51213,-0.153,-5.304,67.983,26.1,739.818908691406,-995.646484375,0,55,-113,171,261,240,2104,2048,2564,52,86,147
1562002036.51216,-0.16,-5.298,67.934,26.2,740.688415527344,-995.456481933594,0,55,-113,171,262,240,2100,2052,2568,44,84,142
1562002036.51219,-0.166,-5.292,67.887,26.3,741.444030761719,-995.33447265625,0,59,-115,171,263,240,2104,2052,2568,45,85,136
1562002036.51222,-0.171,-5.287,67.841,26.4,742.118286132813,-995.316040039063,0,59,-115,171,264,240,2104,2052,2564,36,76,137
1562002036.51224,-0.174,-5.283,67.796,26.5,742.785522460938,-995.384582519531,0,58,-112,174,265,240,2104,2056,2564,41,66,129
1562002036.51227,-0.175,-5.279,67.752,26.6,743.423461914063,-995.52392578125,0,58,-112,174,266,240,2104,2056,2564,43,64,126
1562002036.51242,-0.174,-5.274,67.709,26.7,744.093933105469,-995.771118164063,0,54,-114,176,267,240,2104,2060,2564,35,64,123
1562002036.51246,-0.172,-5.27,67.667,26.8,744.698303222656,-996.08935546875,0,54,-114,176,268,240,2104,2060,2560,33,62,116
1562002036.51249,-0.17,-5.265,67.627,26.9,745.256958007813,-996.5478515625,0,52,-114,172,269,240,2104,2060,2564,25,61,112
1562002036.51251,-0.168,-5.262,67.589,27,745.807556152344,-997.093078613281,0,52,-114,172,270,240,2108,2064,2560,17,66,107
1562002036.51253,-0.165,-5.261,67.551,27.1,746.359008789063,-997.6435546875,0,59,-113,175,271,240,2108,2056,2556,24,60,107
1562002036.51256,-0.163,-5.261,67.515,27.2,746.969909667969,-998.238891601563,0,59,-113,175,272,240,2104,2060,2560,17,70,101
1562002036.51258,-0.162,-5.262,67.479,27.3,747.548522949219,-998.690307617188,0,58,-114,172,273,240,2104,2056,2560,21,83,97
1562002036.5126,-0.163,-5.263,67.445,27.4,748.058227539063,-999.177124023438,0,58,-114,172,274,240,2104,2056,2560,17,88,95
1562002036.51263,-0.167,-5.264,67.413,27.5,748.477783203125,-999.54541015625,0,65,-113,179,275,240,2100,2052,2564,18,90,92
1562002036.51266,-0.173,-5.266,67.381,25.1,748.549255371094,-990.997985839844,0,65,-113,179,251,241,2104,2048,2564,31,76,87
1562002036.51268,-0.177,-5.267,67.35,25.2,748.903503417969,-991.246520996094,0,54,-110,172,252,241,2104,2048,2560,34,61,86
1562002036.51271,-0.177,-5.268,67.32,25.2,749.26904296875,-991.273376464844,0,54,-110,172,252,241,2100,2044,2564,41,49,76
1562002036.51273,-0.172,-5.267,67.292,25.3,749.594604492188,-991.295715332031,0,56,-112,178,253,241,2100,2044,2568,34,47,69
1562002036.51276,-0.164,-5.266,67.265,25.4,749.822692871094,-991.169799804688,0,56,-112,178,254,241,2100,2044,2568,30,54,68
1562002036.51279,-0.157,-5.266,67.239,25.4,749.996154785156,-991.076354980469,0,55,-119,175,254,241,2104,2040,2568,32,56,66
1562002036.51281,-0.152,-5.269,67.215,25.5,750.143920898438,-990.936645507813,0,55,-119,175,255,241,2104,2040,2568,24,69,66
1562002036.51284,-0.149,-5.272,67.191,25.6,750.421875,-990.705261230469,0,58,-116,170,256,241,2108,2040,2564,35,75,66
1562002036.51287,-0.149,-5.276,67.167,24.8,750.683837890625,-987.224792480469,0,58,-116,170,248,240,2108,2036,2560,42,89,57
1562002036.51289,-0.15,-5.277,67.145,24.9,751.080505371094,-986.893676757813,0,61,-111,169,249,240,2104,2040,2564,49,89,53
1562002036.51292,-0.154,-5.277,67.124,24.9,751.421142578125,-986.595642089844,0,61,-111,169,249,240,2104,2040,2560,48,92,52
1562002036.51294,-0.16,-5.274,67.105,25,751.591979980469,-986.335205078125,0,55,-115,175,250,240,2100,2036,2560,51,91,53
1562002036.51297,-0.166,-5.271,67.086,25,751.706237792969,-986.095764160156,0,55,-115,175,250,240,2100,2040,2564,45,89,52
1562002036.51299,-0.171,-5.269,67.067,25.1,751.759460449219,-985.830017089844,0,55,-119,175,251,240,2104,2036,2560,54,79,54
1562002036.51302,-0.174,-5.267,67.047,25.2,751.875061035156,-985.526306152344,0,55,-119,175,252,240,2100,2036,2560,51,62,55
1562002036.51304,-0.173,-5.265,67.026,25.2,752.051330566406,-985.163024902344,0,63,-117,171,252,240,2100,2040,2564,58,57,52
1562002036.51306,-0.169,-5.261,67.006,25.3,752.190185546875,-984.834777832031,0,63,-117,171,253,240,2100,2040,2568,59,49,53
1562002036.51308,-0.163,-5.257,66.985,25.4,752.318115234375,-984.593444824219,0,57,-113,177,254,240,2100,2044,2568,44,57,55
1562002036.51309,-0.156,-5.252,66.964,25.4,752.39111328125,-984.435424804688,0,57,-113,177,254,240,2104,2044,2568,39,64,60
1562002036.51311,-0.152,-5.25,66.942,25.5,752.506408691406,-984.408081054688,0,50,-114,172,255,240,2104,2044,2568,33,61,64
1562002036.51313,-0.149,-5.25,66.919,25.6,752.794555664063,-984.392028808594,0,50,-114,172,256,240,2112,2048,2560,32,71,62
1562002036.51316,-0.146,-5.252,66.895,25.7,753.150024414063,-984.442810058594,0,58,-114,176,257,240,2108,2048,2560,29,67,64
1562002036.51318,-0.143,-5.253,66.872,25.7,753.658142089844,-984.545288085938,0,58,-114,176,257,240,2108,2048,2564,25,70,65
1562002036.51319,-0.141,-5.255,66.848,25.8,754.098266601563,-984.673706054688,0,58,-112,172,258,240,2108,2048,2560,26,75,68
1562002036.51321,-0.139,-5.256,66.823,25,754.419189453125,-980.818115234375,0,58,-112,172,250,241,2108,2048,2560,25,72,77
1562002036.51322,-0.138,-5.258,66.797,25,754.863098144531,-980.979370117188,0,60,-116,174,250,241,2108,2048,2560,21,77,80
1562002036.51324,-0.138,-5.261,66.77,25.1,755.269348144531,-981.092834472656,0,60,-116,174,251,241,2104,2044,2560,31,68,83
1562002036.51325,-0.137,-5.263,66.74,25.1,755.7685546875,-981.146545410156,0,54,-114,174,251,241,2104,2044,2560,28,56,85
1562002036.51327,-0.133,-5.266,66.71,25.2,756.158935546875,-981.056457519531,0,54,-114,174,252,241,2104,2040,2564,27,51,86
1562002036.51329,-0.127,-5.268,66.679,25.3,756.550598144531,-980.908447265625,0,57,-123,175,253,241,2104,2040,2564,30,39,86
1562002036.5133,-0.119,-5.272,66.648,25.3,756.913696289063,-980.639709472656,0,57,-123,175,253,241,2108,2040,2560,25,46,84
1562002036.51331,-0.108,-5.275,66.617,25.4,757.304504394531,-980.307250976563,0,60,-120,174,254,241,2108,2036,2560,29,41,85
1562002036.51333,-0.099,-5.281,66.587,24.8,757.750366210938,-976.940063476563,0,60,-120,174,248,240,2108,2036,2564,19,58,86
1562002036.51335,-0.092,-5.287,66.556,24.9,758.277099609375,-976.490417480469,0,60,-116,172,249,240,2112,2036,2560,26,79,84
1562002036.51336,-0.088,-5.293,66.527,24.9,758.859375,-976.025024414063,0,60,-116,172,249,240,2112,2032,2560,26,85,80
1562002036.51338,-0.09,-5.3,66.498,25,759.430297851563,-975.505615234375,0,58,-118,168,250,240,2108,2036,2560,30,89,83
1562002036.51339,-0.093,-5.305,66.469,25.1,759.994995117188,-974.956176757813,0,58,-118,168,251,240,2112,2032,2560,40,79,80
1562002036.51341,-0.096,-5.309,66.441,25.1,760.571716308594,-974.464294433594,0,57,-117,173,251,240,2112,2036,2560,42,68,80
1562002036.51343,-0.094,-5.31,66.413,25.2,761.133056640625,-973.975646972656,0,57,-117,173,252,240,2108,2040,2564,50,57,81
1562002036.51344,-0.09,-5.309,66.384,25.3,761.693298339844,-973.585815429688,0,60,-112,174,253,240,2108,2036,2564,46,61,77
1562002036.51346,-0.084,-5.307,66.355,24.8,762.179931640625,-970.819458007813,0,60,-112,174,248,241,2108,2040,2564,44,67,80
1562002036.51347,-0.078,-5.305,66.327,24.9,762.680908203125,-970.51171875,0,62,-114,170,249,241,2108,2040,2564,46,70,80
1562002036.51349,-0.076,-5.304,66.299,24.9,763.161682128906,-970.290771484375,0,62,-114,170,249,241,2108,2040,2564,38,85,78
1562002036.5135,-0.077,-5.304,66.271,25,763.648803710938,-970.038391113281,0,57,-117,179,250,241,2108,2044,2564,37,86,79
1562002036.51351,-0.08,-5.304,66.244,25.1,764.131713867188,-969.888916015625,0,57,-117,179,251,241,2108,2044,2564,40,86,74
1562002036.51353,-0.083,-5.303,66.217,25.1,764.601501464844,-969.848999023438,0,54,-116,172,251,241,2108,2048,2564,36,79,72
1562002036.51354,-0.085,-5.303,66.191,25.2,764.999694824219,-969.885559082031,0,54,-116,172,252,241,2104,2048,2564,31,73,72
1562002036.51356,-0.085,-5.302,66.165,25.3,765.321899414063,-970.0732421875,0,51,-113,179,253,241,2104,2048,2564,30,69,71
1562002036.51357,-0.084,-5.302,66.139,24.8,765.525024414063,-967.636352539063,0,51,-113,179,248,240,2104,2052,2564,30,61,77
1562002036.51358,-0.081,-5.302,66.112,24.9,765.742553710938,-967.923522949219,0,58,-116,176,249,240,2104,2052,2560,34,58,77
1562002036.5136,-0.077,-5.302,66.084,24.9,765.979064941406,-968.26416015625,0,58,-116,176,249,240,2104,2052,2564,26,59,85
1562002036.51362,-0.074,-5.301,66.055,25,766.210693359375,-968.59521484375,0,59,-119,175,250,240,2100,2052,2564,29,61,89
1562002036.51363,-0.07,-5.3,66.024,25,766.438781738281,-968.977661132813,0,59,-119,175,250,240,2100,2052,2564,24,65,85
1562002036.51365,-0.069,-5.301,65.993,25.1,766.566650390625,-969.312927246094,0,53,-113,175,251,240,2100,2052,2564,14,69,85
1562002036.51367,-0.068,-5.304,65.962,25.2,766.676330566406,-969.622619628906,0,53,-113,175,252,240,2104,2048,2564,16,64,85
1562002036.51381,-0.068,-5.308,65.932,25.2,766.780578613281,-969.904724121094,0,55,-121,169,252,240,2104,2048,2564,14,65,80
1562002036.51385,-0.067,-5.313,65.903,24.8,766.93359375,-967.68212890625,0,55,-121,169,248,241,2104,2048,2560,18,63,78
1562002036.51387,-0.064,-5.318,65.875,24.9,767.179382324219,-967.85205078125,0,55,-115,173,249,241,2104,2044,2564,24,64,75
1562002036.51389,-0.062,-5.322,65.847,24.9,767.414001464844,-967.945373535156,0,55,-115,173,249,241,2104,2044,2564,29,65,78
1562002036.51391,-0.059,-5.325,65.82,25,767.677429199219,-967.945129394531,0,57,-117,171,250,241,2108,2040,2564,32,66,78
1562002036.51392,-0.056,-5.327,65.792,25.1,767.941223144531,-967.889709472656,0,57,-117,171,251,241,2108,2040,2568,30,67,76
1562002036.51394,-0.053,-5.328,65.764,25.1,768.315673828125,-967.710144042969,0,61,-119,171,251,241,2108,2040,2564,34,54,77
1562002036.51396,-0.049,-5.331,65.737,25.2,768.728759765625,-967.487548828125,0,61,-119,171,252,241,2108,2036,2564,33,57,75
1562002036.51397,-0.042,-5.333,65.709,25.3,769.157104492188,-967.23681640625,0,56,-116,174,253,241,2108,2040,2564,36,55,73
1562002036.51399,-0.036,-5.336,65.682,24.8,769.528259277344,-964.267211914063,0,56,-116,174,248,240,2108,2040,2564,33,55,76
1562002036.51401,-0.029,-5.337,65.655,24.9,769.865417480469,-964.071350097656,0,58,-116,176,249,240,2108,2040,2564,37,63,74
1562002036.51402,-0.024,-5.339,65.627,24.9,770.21826171875,-963.851989746094,0,58,-116,176,249,240,2108,2040,2564,33,70,78
1562002036.51404,-0.022,-5.341,65.6,25,770.563598632813,-963.684448242188,0,62,-122,172,250,240,2108,2040,2564,37,83,75
1562002036.51405,-0.022,-5.342,65.573,25,770.936157226563,-963.507080078125,0,62,-122,172,250,240,2108,2040,2564,35,82,74
1562002036.51407,-0.024,-5.343,65.546,25.1,771.295288085938,-963.34423828125,0,57,-119,171,251,240,2108,2044,2560,39,81,72
1562002036.51408,-0.026,-5.344,65.52,25.2,771.638732910156,-963.233337402344,0,57,-119,171,252,240,2108,2040,2564,38,77,68
1562002036.5141,-0.027,-5.344,65.495,25.2,771.980102539063,-963.173156738281,0,56,-114,172,252,240,2108,2044,2564,41,61,66
1562002036.51411,-0.024,-5.343,65.471,24.8,772.293395996094,-960.721130371094,0,56,-114,172,248,241,2108,2044,2564,41,56,65
1562002036.51412,-0.018,-5.342,65.446,24.9,772.629272460938,-960.727172851563,0,53,-111,173,249,241,2108,2040,2568,40,47,69
1562002036.51415,-0.01,-5.34,65.421,24.9,772.958984375,-960.729858398438,0,53,-111,173,249,241,2108,2044,2568,36,49,69
1562002036.51416,0,-5.34,65.396,25,773.3212890625,-960.693786621094,0,57,-117,173,250,241,2112,2044,2560,38,54,67
1562002036.51419,0.007,-5.339,65.37,25.1,773.684631347656,-960.746154785156,0,57,-117,173,251,241,2108,2048,2564,39,62,70
1562002036.51421,0.013,-5.339,65.344,25.1,774.100402832031,-960.828369140625,0,57,-115,169,251,241,2112,2048,2564,34,70,71
1562002036.51424,0.017,-5.338,65.319,25.2,774.504516601563,-961.055419921875,0,57,-115,169,252,241,2112,2048,2560,29,83,69
1562002036.51427,0.017,-5.338,65.293,25.2,774.95166015625,-961.304138183594,0,53,-117,171,252,241,2112,2048,2560,27,79,74
1562002036.5143,0.017,-5.338,65.268,24.8,775.4130859375,-958.878479003906,0,53,-117,171,248,240,2112,2048,2560,31,84,70
1562002036.51433,0.015,-5.339,65.242,24.9,775.838989257813,-959.1298828125,0,53,-117,171,249,240,2108,2048,2560,32,76,73
1562002036.51436,0.015,-5.34,65.216,24.9,776.262023925781,-959.319763183594,0,53,-117,171,249,240,2108,2048,2560,31,73,76
1562002036.51439,0.015,-5.34,65.189,25,776.582092285156,-959.521423339844,0,54,-122,170,250,240,2108,2044,2564,39,71,78
1562002036.51441,0.017,-5.34,65.161,25,776.89892578125,-959.646728515625,0,54,-122,170,250,240,2104,2044,2564,37,66,84
1562002036.51443,0.019,-5.339,65.133,25.1,777.187255859375,-959.698852539063,0,54,-116,174,251,240,2108,2044,2564,39,66,81
1562002036.51444,0.022,-5.338,65.103,25.2,777.461120605469,-959.694274902344,0,54,-116,174,252,240,2104,2044,2568,34,58,82
1562002036.51446,0.025,-5.338,65.074,25.2,777.749267578125,-959.661437988281,0,60,-116,168,252,240,2104,2044,2568,31,61,79
1562002036.51447,0.028,-5.339,65.045,24.8,777.981140136719,-957.221130371094,0,60,-116,168,248,241,2108,2040,2564,33,66,77
