Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20
1562000390.127,2.384,-5.863,-161.838,0,-180.572891235352,-469.279144287109,0,-20,40,200,0,240,2100,2048,2564,9,39,-124
1562000390.13541,2.391,-5.865,-161.804,0,-181.715942382813,-470.803863525391,0,-21,41,201,0,239,2108,2044,2560,11,32,-128
1562000390.13771,2.398,-5.866,-161.769,0,-182.861557006836,-472.328948974609,0,-21,41,201,0,239,2108,2048,2560,8,38,-133
1562000390.14161,2.406,-5.868,-161.732,0,-183.934951782227,-473.810180664063,0,-20,44,202,0,239,2108,2048,2564,11,36,-136
1562000390.14682,2.414,-5.87,-161.694,0,-184.960830688477,-475.355529785156,0,-20,44,202,0,239,2112,2048,2560,13,35,-138
1562000390.15176,2.423,-5.871,-161.656,0,-185.890808105469,-476.870300292969,0,-21,41,195,0,239,2116,2048,2560,12,36,-139
1562000390.15683,2.434,-5.871,-161.616,0,-186.705642700195,-478.448486328125,0,-21,41,195,0,239,2112,2048,2564,13,34,-143
1562000390.16329,2.444,-5.871,-161.576,0,-187.482925415039,-480.001739501953,0,-18,48,200,0,239,2116,2048,2560,13,37,-147
1562000390.16755,2.455,-5.871,-161.535,0,-188.211853027344,-481.525909423828,0,-18,48,200,0,239,2116,2048,2564,14,36,-148
1562000390.17345,2.466,-5.871,-161.494,0,-188.934921264648,-483.060516357422,0,-23,43,199,0,240,2120,2048,2560,15,38,-149
1562000390.17714,2.477,-5.871,-161.451,0,-189.635864257813,-484.55029296875,0,-23,43,199,0,240,2116,2048,2568,14,37,-154
1562000390.18311,2.489,-5.871,-161.408,0,-190.274368286133,-486.072509765625,0,-16,46,202,0,240,2120,2048,2564,9,38,-159
1562000390.18755,2.5,-5.871,-161.363,0,-190.916702270508,-487.571075439453,0,-16,46,202,0,240,2120,2048,2560,14,39,-163
1562000390.19226,2.512,-5.872,-161.317,0,-191.576309204102,-489.059539794922,0,-29,37,195,0,240,2116,2048,2564,8,39,-168
1562000390.1979,2.523,-5.872,-161.27,0,-192.319961547852,-490.546966552734,0,-29,37,195,0,240,2112,2048,2564,19,32,-170
1562000390.20275,2.534,-5.871,-161.222,0,-193.201797485352,-491.978088378906,0,-19,51,193,0,240,2116,2044,2560,23,40,-170
1562000390.20763,2.544,-5.87,-161.173,0,-194.15690612793,-493.409332275391,0,-19,51,193,0,240,2112,2048,2564,12,44,-171
1562000390.2129,2.554,-5.869,-161.124,0,-195.194702148438,-494.759735107422,0,-16,42,196,0,239,2112,2044,2564,19,38,-168
1562000390.21779,2.562,-5.868,-161.075,0,-196.236038208008,-496.106994628906,0,-16,42,196,0,239,2112,2044,2556,13,46,-167
1562000390.22478,2.57,-5.868,-161.027,0,-197.326095581055,-497.47265625,0,-23,41,205,0,239,2108,2052,2564,6,46,-168
1562000390.2277,2.577,-5.868,-160.979,0,-198.465759277344,-498.870910644531,0,-23,41,205,0,239,2108,2048,2564,26,43,-172
1562000390.23289,2.583,-5.868,-160.93,0,-199.716125488281,-500.35302734375,0,-13,43,193,0,239,2108,2044,2560,17,43,-177
1562000390.23931,2.59,-5.866,-160.88,0,-201.001571655273,-501.816864013672,0,-13,43,193,0,239,2108,2052,2560,8,39,-175
1562000390.24255,2.597,-5.864,-160.829,0,-202.335052490234,-503.278503417969,0,-18,44,196,0,239,2108,2048,2560,27,34,-184
1562000390.24787,2.606,-5.862,-160.778,0,-203.631240844727,-504.73193359375,0,-18,44,196,0,239,2108,2048,2560,12,37,-180
1562000390.25251,2.616,-5.861,-160.726,0,-204.971405029297,-506.183532714844,0,-26,38,202,0,240,2104,2052,2560,6,30,-182
1562000390.25727,2.626,-5.861,-160.673,0,-206.33430480957,-507.686340332031,0,-26,38,202,0,240,2108,2048,2560,11,32,-183
1562000390.2654,2.636,-5.859,-160.621,0,-207.781723022461,-509.254302978516,0,-23,41,201,0,240,2104,2056,2560,23,32,-185
1562000390.26815,2.645,-5.859,-160.568,0,-209.234405517578,-510.860076904297,0,-23,41,201,0,240,2108,2056,2560,0,38,-183
1562000390.27257,2.655,-5.857,-160.516,0,-210.695770263672,-512.541198730469,0,-23,49,199,0,240,2108,2048,2560,14,29,-189
1562000390.27775,2.664,-5.855,-160.462,0,-212.10612487793,-514.210510253906,0,-23,49,199,0,240,2108,2056,2560,15,36,-190
1562000390.28285,2.674,-5.854,-160.408,0,-213.488571166992,-515.871948242188,0,-27,45,199,0,240,2108,2056,2560,-4,35,-187
1562000390.28924,2.684,-5.852,-160.353,0,-214.901840209961,-517.509826660156,0,-27,45,199,0,240,2108,2048,2560,17,26,-194
1562000390.29373,2.694,-5.853,-160.298,0,-216.292785644531,-519.153137207031,0,-23,45,201,0,239,2108,2060,2560,7,34,-190
1562000390.29843,2.705,-5.851,-160.243,0,-217.758010864258,-520.8349609375,0,-23,45,201,0,239,2108,2056,2560,-1,33,-189
1562000390.30299,2.716,-5.85,-160.188,0,-219.136337280273,-522.577941894531,0,-30,46,198,0,239,2112,2052,2564,16,30,-193
1562000390.30804,2.727,-5.85,-160.134,0,-220.500839233398,-524.288146972656,0,-30,46,198,0,239,2112,2056,2560,-2,40,-187
1562000390.31302,2.737,-5.849,-160.079,0,-221.766357421875,-525.964050292969,0,-27,51,199,0,239,2112,2052,2560,3,36,-194
1562000390.31794,2.747,-5.85,-160.024,0,-222.997497558594,-527.573974609375,0,-27,51,199,0,239,2112,2052,2560,12,36,-195
1562000390.32715,2.758,-5.85,-159.968,0,-224.248519897461,-529.1220703125,0,-21,41,203,0,239,2112,2056,2560,-6,40,-190
1562000390.32927,2.767,-5.852,-159.913,0,-225.504486083984,-530.724609375,0,-21,41,203,0,239,2112,2052,2564,-7,45,-191
1562000390.33333,2.776,-5.854,-159.857,0,-226.811340332031,-532.2626953125,0,-14,36,202,0,239,2112,2048,2564,5,36,-195
1562000390.33844,2.785,-5.856,-159.801,0,-228.099075317383,-533.807373046875,0,-14,36,202,0,239,2112,2052,2560,4,41,-190
1562000390.3432,2.793,-5.859,-159.746,0,-229.432052612305,-535.244445800781,0,-25,49,197,0,239,2108,2048,2564,-6,44,-194
1562000390.34812,2.802,-5.861,-159.69,0,-230.809844970703,-536.615539550781,0,-25,49,197,0,239,2108,2048,2564,7,31,-199
1562000390.35301,2.81,-5.864,-159.634,0,-232.284545898438,-537.9970703125,0,-26,40,202,0,239,2108,2052,2560,-1,39,-198
1562000390.3582,2.82,-5.866,-159.576,0,-233.829650878906,-539.331970214844,0,-26,40,202,0,239,2108,2044,2564,-1,32,-205
1562000390.36357,2.83,-5.868,-159.518,0,-235.433013916016,-540.706481933594,0,-20,40,204,0,239,2104,2048,2564,4,24,-202
1562000390.36838,2.84,-5.872,-159.459,0,-237.053375244141,-541.981628417969,0,-20,40,204,0,239,2108,2048,2560,-1,35,-206
1562000390.37318,2.851,-5.874,-159.4,0,-238.73112487793,-543.24267578125,0,-29,45,193,0,239,2104,2044,2564,4,24,-211
1562000390.37876,2.862,-5.877,-159.34,0,-240.407989501953,-544.466125488281,0,-29,45,193,0,239,2108,2048,2564,5,25,-207
1562000390.38311,2.874,-5.879,-159.28,0,-242.120544433594,-545.680541992188,0,-23,49,205,0,239,2108,2048,2560,2,34,-217
1562000390.38842,2.886,-5.881,-159.219,0,-243.797225952148,-546.936279296875,0,-23,49,205,0,239,2108,2044,2568,4,22,-221
1562000390.39469,2.898,-5.883,-159.156,0,-245.417724609375,-548.104248046875,0,-23,45,205,0,239,2112,2044,2560,8,24,-216
1562000390.39996,2.911,-5.885,-159.093,0,-247.019119262695,-549.257873535156,0,-23,45,205,0,239,2112,2044,2560,6,33,-220
1562000390.4032,2.924,-5.888,-159.029,0,-248.519866943359,-550.320129394531,0,-25,39,189,0,239,2112,2044,2568,3,34,-225
1562000390.40881,2.937,-5.89,-158.965,0,-250.022125244141,-551.359436035156,0,-25,39,189,0,239,2116,2044,2560,7,27,-219
1562000390.41618,2.949,-5.892,-158.901,0,-251.426376342773,-552.429565429688,0,-27,59,195,0,240,2116,2044,2560,7,41,-226
1562000390.42161,2.961,-5.894,-158.836,0,-252.800582885742,-553.487121582031,0,-27,59,195,0,240,2116,2044,2568,7,30,-228
1562000390.43065,2.974,-5.895,-158.77,0,-254.113754272461,-554.570495605469,0,-28,42,204,0,240,2120,2044,2560,10,37,-225
1562000390.43162,2.987,-5.896,-158.704,0,-255.361770629883,-555.626708984375,0,-28,42,204,0,240,2120,2044,2560,11,44,-233
1562000390.43353,2.999,-5.896,-158.638,0,-256.607940673828,-556.697937011719,0,-30,32,194,0,240,2116,2048,2564,7,35,-230
1562000390.43829,3.011,-5.897,-158.57,0,-257.829803466797,-557.82275390625,0,-30,32,194,0,240,2120,2048,2560,8,45,-232
1562000390.44373,3.023,-5.897,-158.503,0,-259.088958740234,-559.01611328125,0,-25,49,195,0,240,2120,2048,2560,9,43,-238
1562000390.44936,3.034,-5.896,-158.434,0,-260.372009277344,-560.292297363281,0,-25,49,195,0,240,2116,2052,2568,5,35,-232
1562000390.45347,3.045,-5.895,-158.366,0,-261.691741943359,-561.579772949219,0,-20,48,210,0,239,2116,2048,2560,14,45,-234
1562000390.45905,3.056,-5.895,-158.297,0,-263.080871582031,-562.879455566406,0,-20,48,210,0,239,2116,2048,2564,8,45,-243
1562000390.46348,3.067,-5.893,-158.227,0,-264.549377441406,-564.137817382813,0,-27,37,201,0,239,2112,2052,2564,8,31,-241
1562000390.4686,3.078,-5.892,-158.158,0,-266.122497558594,-565.384155273438,0,-27,37,201,0,239,2112,2048,2556,10,35,-239
1562000390.4736,3.089,-5.891,-158.087,0,-267.77734375,-566.630004882813,0,-21,43,195,0,239,2112,2048,2560,14,37,-247
1562000390.47874,3.101,-5.889,-158.016,0,-269.515380859375,-567.86865234375,0,-21,43,195,0,239,2108,2052,2560,4,25,-241
1562000390.48338,3.113,-5.888,-157.945,0,-271.319366455078,-569.11865234375,0,-25,57,203,0,239,2108,2048,2556,11,31,-247
1562000390.49163,3.125,-5.887,-157.874,0,-273.24560546875,-570.384094238281,0,-25,57,203,0,239,2104,2052,2564,13,26,-252
1562000390.49391,3.137,-5.885,-157.802,0,-275.269561767578,-571.654602050781,0,-33,41,207,0,240,2104,2052,2560,7,23,-247
1562000390.49897,3.149,-5.882,-157.729,0,-277.380065917969,-572.949279785156,0,-33,41,207,0,240,2108,2048,2560,17,29,-252
1562000390.50351,3.161,-5.88,-157.656,0,-279.516021728516,-574.230102539063,0,-30,38,192,0,240,2104,2052,2564,6,26,-247
1562000390.50886,3.173,-5.878,-157.584,0,-281.625335693359,-575.492370605469,0,-30,38,192,0,240,2104,2052,2560,7,24,-247
1562000390.51365,3.185,-5.876,-157.512,0,-283.732482910156,-576.753723144531,0,-20,50,194,0,240,2108,2048,2560,11,27,-253
1562000390.51878,3.196,-5.875,-157.44,0,-285.830871582031,-577.990051269531,0,-20,50,194,0,240,2104,2052,2564,-2,24,-244
1562000390.52402,3.209,-5.875,-157.368,0,-287.924438476563,-579.215209960938,0,-33,45,203,0,240,2108,2048,2560,10,21,-244
1562000390.53181,3.221,-5.875,-157.296,0,-290.018493652344,-580.413757324219,0,-33,45,203,0,240,2108,2048,2560,11,29,-253
1562000390.53364,3.234,-5.874,-157.224,0,-292.036926269531,-581.57275390625,0,-35,35,201,0,239,2108,2052,2564,2,25,-248
1562000390.54035,3.247,-5.874,-157.152,0,-294.022735595703,-582.73681640625,0,-35,35,201,0,239,2112,2048,2560,-1,27,-247
1562000390.54389,3.26,-5.874,-157.08,0,-295.938171386719,-583.9033203125,0,-16,44,198,0,239,2112,2048,2560,7,31,-249
1562000390.54861,3.272,-5.874,-157.007,0,-297.8212890625,-585.108764648438,0,-16,44,198,0,239,2108,2056,2564,-4,32,-248
1562000390.55637,3.284,-5.876,-156.935,0,-299.717864990234,-586.337768554688,0,-27,47,203,0,239,2112,2048,2564,-2,35,-251
1562000390.55914,3.295,-5.876,-156.862,0,-301.607025146484,-587.606872558594,0,-27,47,203,0,239,2112,2052,2564,0,34,-254
1562000390.56407,3.306,-5.878,-156.788,0,-303.55419921875,-588.888977050781,0,-40,42,202,0,239,2108,2056,2564,-10,37,-252
1562000390.56886,3.316,-5.879,-156.714,0,-305.489440917969,-590.21142578125,0,-40,42,202,0,239,2112,2052,2560,-3,35,-257
1562000390.57409,3.326,-5.88,-156.639,0,-307.478240966797,-591.578002929688,0,-24,40,200,0,240,2108,2056,2560,-9,41,-259
1562000390.57904,3.336,-5.882,-156.564,0,-309.47802734375,-592.953796386719,0,-24,40,200,0,240,2108,2056,2564,-9,34,-262
1562000390.58378,3.346,-5.883,-156.487,0,-311.525238037109,-594.377746582031,0,-23,41,199,0,240,2112,2052,2560,-4,37,-268
1562000390.58965,3.356,-5.885,-156.41,0,-313.596710205078,-595.741455078125,0,-23,41,199,0,240,2108,2056,2560,-13,37,-269
1562000390.59399,3.367,-5.887,-156.33,0,-315.669036865234,-597.115234375,0,-37,47,207,0,240,2108,2056,2560,-13,32,-275
1562000390.59902,3.377,-5.889,-156.25,0,-317.810455322266,-598.452026367188,0,-37,47,207,0,240,2108,2052,2560,-8,31,-282
1562000390.60399,3.389,-5.891,-156.169,0,-319.964111328125,-599.781311035156,0,-35,41,197,0,240,2108,2056,2560,-9,32,-282
1562000390.60925,3.401,-5.894,-156.086,0,-322.211761474609,-601.089904785156,0,-35,41,197,0,240,2108,2052,2560,-13,27,-288
1562000390.61401,3.414,-5.896,-156.002,0,-324.470062255859,-602.316162109375,0,-21,45,203,0,240,2108,2048,2560,-7,24,-293
1562000390.61995,3.427,-5.899,-155.917,0,-326.742218017578,-603.464538574219,0,-21,45,203,0,240,2108,2052,2560,-12,26,-293
1562000390.62464,3.441,-5.902,-155.831,0,-329.053680419922,-604.516052246094,0,-38,46,194,0,240,2108,2048,2560,-5,22,-299
1562000390.63529,3.456,-5.904,-155.744,0,-331.3203125,-605.530090332031,0,-38,46,194,0,240,2112,2048,2556,-2,23,-301
1562000390.6362,3.471,-5.907,-155.656,0,-333.609893798828,-606.486328125,0,-40,50,200,0,240,2112,2048,2556,-8,25,-303
1562000390.63928,3.487,-5.909,-155.567,0,-335.821899414063,-607.412841796875,0,-40,50,200,0,240,2112,2044,2560,-4,19,-307
1562000390.6441,3.502,-5.911,-155.478,0,-338.017639160156,-608.288513183594,0,-29,37,203,0,240,2112,2048,2556,-3,27,-306
1562000390.64885,3.518,-5.913,-155.388,0,-340.224243164063,-609.083740234375,0,-29,37,203,0,240,2112,2044,2560,0,22,-309
1562000390.65431,3.534,-5.915,-155.298,0,-342.445007324219,-609.88720703125,0,-28,38,196,0,239,2112,2044,2560,3,22,-309
1562000390.65913,3.55,-5.916,-155.208,0,-344.723083496094,-610.600341796875,0,-28,38,196,0,239,2112,2044,2560,3,25,-305
1562000390.66519,3.565,-5.917,-155.117,0,-346.984832763672,-611.299072265625,0,-44,46,198,0,239,2112,2040,2560,6,31,-309
1562000390.66964,3.58,-5.917,-155.027,0,-349.257720947266,-611.916381835938,0,-44,46,198,0,239,2112,2040,2564,6,25,-308
1562000390.67413,3.594,-5.918,-154.937,0,-351.520050048828,-612.427917480469,0,-36,46,206,0,239,2112,2040,2560,7,32,-305
1562000390.67929,3.607,-5.919,-154.847,0,-353.789398193359,-612.912475585938,0,-36,46,206,0,239,2112,2036,2564,7,34,-309
1562000390.686,3.62,-5.92,-154.757,0,-356.075531005859,-613.321411132813,0,-29,39,197,0,239,2112,2040,2560,8,25,-305
1562000390.68978,3.633,-5.921,-154.667,0,-358.398376464844,-613.751342773438,0,-29,39,197,0,239,2108,2040,2560,7,31,-307
1562000390.69534,3.646,-5.921,-154.578,0,-360.767547607422,-614.223205566406,0,-36,38,194,0,240,2108,2040,2568,9,33,-300
1562000390.69964,3.658,-5.921,-154.489,0,-363.258209228516,-614.706970214844,0,-36,38,194,0,240,2104,2040,2564,14,27,-304
1562000390.70518,3.67,-5.92,-154.4,0,-365.797576904297,-615.202392578125,0,-33,43,199,0,240,2108,2036,2560,14,34,-310
1562000390.70948,3.681,-5.919,-154.311,0,-368.473907470703,-615.666381835938,0,-33,43,199,0,240,2100,2040,2572,7,15,-297
1562000390.71431,3.692,-5.918,-154.222,0,-371.119110107422,-616.028137207031,0,-34,46,194,0,240,2108,2036,2564,21,35,-303
1562000390.72864,3.705,-5.917,-154.134,0,-373.781524658203,-616.44775390625,0,-34,46,194,0,240,2108,2040,2564,14,17,-296
1562000390.72952,3.717,-5.915,-154.047,0,-376.390167236328,-616.816650390625,0,-32,40,198,0,240,2104,2040,2564,21,23,-297
1562000390.73044,3.732,-5.913,-153.961,0,-378.925872802734,-617.301025390625,0,-32,40,198,0,240,2108,2040,2560,20,20,-293
1562000390.75201,3.745,-5.909,-153.874,0,-381.520294189453,-617.872314453125,0,-38,40,206,0,239,2108,2048,2564,11,22,-295
1562000390.75286,3.759,-5.905,-153.789,0,-384.017608642578,-618.434875488281,0,-38,40,206,0,239,2108,2040,2564,20,20,-288
1562000390.75371,3.773,-5.902,-153.704,0,-386.602874755859,-619.187133789063,0,-38,46,196,0,239,2108,2048,2564,17,27,-287
1562000390.75462,3.786,-5.897,-153.62,0,-389.09716796875,-619.884338378906,0,-38,46,196,0,239,2108,2052,2568,14,26,-282
1562000390.75563,3.799,-5.893,-153.537,0,-391.539398193359,-620.769165039063,0,-32,52,202,0,239,2116,2048,2560,21,25,-282
1562000390.76002,3.811,-5.887,-153.454,0,-393.895050048828,-621.740112304688,0,-32,52,202,0,239,2116,2056,2560,12,30,-280
1562000390.76801,3.825,-5.881,-153.373,0,-396.054412841797,-622.770141601563,0,-30,40,202,0,239,2116,2056,2568,10,26,-277
1562000390.76993,3.839,-5.876,-153.291,0,-398.151184082031,-623.962097167969,0,-30,40,202,0,239,2120,2052,2556,11,31,-281
1562000390.7747,3.854,-5.871,-153.209,0,-400.163513183594,-625.102416992188,0,-46,40,198,0,240,2116,2060,2560,2,26,-276
1562000390.77953,3.868,-5.867,-153.128,0,-402.192199707031,-626.35791015625,0,-46,40,198,0,240,2116,2060,2564,5,35,-272
1562000390.78515,3.881,-5.863,-153.047,0,-404.283935546875,-627.675720214844,0,-37,43,199,0,240,2120,2060,2560,3,34,-274
1562000390.7911,3.894,-5.859,-152.967,0,-406.309112548828,-629.100830078125,0,-37,43,199,0,240,2120,2068,2564,0,34,-266
1562000390.79469,3.906,-5.854,-152.888,0,-408.305114746094,-630.645263671875,0,-36,48,202,0,240,2120,2060,2560,3,39,-263
1562000390.79982,3.917,-5.849,-152.81,0,-410.211669921875,-632.231567382813,0,-36,48,202,0,240,2120,2064,2556,-7,46,-262
1562000390.8046,3.928,-5.846,-152.733,0,-412.122833251953,-633.77587890625,0,-37,35,205,0,240,2116,2064,2564,-12,38,-259
1562000390.80949,3.938,-5.844,-152.657,0,-414.128479003906,-635.314392089844,0,-37,35,205,0,240,2116,2060,2556,-8,41,-262
1562000390.81489,3.947,-5.844,-152.58,0,-416.255462646484,-636.827697753906,0,-44,40,196,0,239,2112,2068,2560,-16,40,-260
1562000390.82033,3.955,-5.844,-152.504,0,-418.505096435547,-638.359252929688,0,-44,40,196,0,239,2112,2064,2564,-12,35,-257
1562000390.82497,3.964,-5.844,-152.427,0,-420.834197998047,-639.970092773438,0,-38,46,196,0,239,2112,2060,2560,-13,39,-259
1562000390.83034,3.973,-5.844,-152.352,0,-423.208374023438,-641.493408203125,0,-38,46,196,0,239,2108,2064,2564,-21,30,-257
1562000390.8387,3.982,-5.845,-152.276,0,-425.634307861328,-642.971130371094,0,-30,46,196,0,239,2108,2056,2560,-17,36,-259
1562000390.83959,3.991,-5.848,-152.2,0,-428.145629882813,-644.311096191406,0,-30,46,196,0,239,2108,2056,2556,-20,37,-260
1562000390.84488,3.999,-5.852,-152.124,0,-430.766693115234,-645.494140625,0,-41,37,207,0,239,2100,2056,2564,-19,26,-259
1562000390.85097,4.007,-5.856,-152.048,0,-433.503265380859,-646.613891601563,0,-41,37,207,0,239,2104,2048,2560,-19,33,-263
1562000390.85499,4.015,-5.862,-151.972,0,-436.343292236328,-647.606140136719,0,-50,38,198,0,240,2104,2052,2560,-25,23,-262
1562000390.85987,4.024,-5.868,-151.895,0,-439.221466064453,-648.500183105469,0,-50,38,198,0,240,2100,2048,2564,-18,22,-263
1562000390.86492,4.034,-5.874,-151.819,0,-442.110992431641,-649.340515136719,0,-40,46,200,0,240,2104,2044,2564,-14,21,-265
1562000390.87007,4.044,-5.88,-151.742,0,-444.997772216797,-650.086303710938,0,-40,46,200,0,240,2104,2052,2564,-23,25,-265
1562000390.87499,4.055,-5.886,-151.665,0,-447.759857177734,-650.818908691406,0,-34,44,198,0,240,2112,2044,2560,-13,18,-267
1562000390.88001,4.067,-5.892,-151.587,0,-450.464385986328,-651.544616699219,0,-34,44,198,0,240,2112,2044,2560,-13,23,-273
1562000390.88534,4.08,-5.897,-151.509,0,-452.965026855469,-652.150207519531,0,-40,36,198,0,240,2112,2044,2568,-16,18,-269
1562000390.89081,4.095,-5.903,-151.43,0,-455.396789550781,-652.693908691406,0,-40,36,198,0,240,2116,2036,2560,-5,25,-272
1562000390.89525,4.109,-5.909,-151.351,0,-457.775634765625,-653.03955078125,0,-46,40,196,0,239,2116,2036,2560,-11,21,-275
1562000390.90028,4.123,-5.915,-151.271,0,-460.105133056641,-653.230895996094,0,-46,40,196,0,239,2116,2036,2564,-5,26,-276
1562000390.90509,4.137,-5.921,-151.191,0,-462.463195800781,-653.357727050781,0,-44,48,198,0,239,2120,2032,2560,-1,32,-277
1562000390.91023,4.151,-5.926,-151.111,0,-464.701782226563,-653.424438476563,0,-44,48,198,0,239,2120,2040,2564,1,29,-277
1562000390.91675,4.164,-5.93,-151.029,0,-466.840118408203,-653.517822265625,0,-33,47,199,0,239,2128,2032,2560,12,35,-284
1562000390.92028,4.178,-5.932,-150.947,0,-468.837799072266,-653.660766601563,0,-33,47,199,0,239,2128,2036,2556,2,36,-281
1562000390.92505,4.191,-5.933,-150.865,0,-470.740600585938,-653.760803222656,0,-40,38,204,0,239,2120,2040,2568,13,37,-286
1562000390.93031,4.205,-5.934,-150.781,0,-472.667724609375,-653.892211914063,0,-40,38,204,0,239,2124,2032,2560,13,36,-287
1562000390.93588,4.217,-5.933,-150.697,0,-474.731964111328,-653.992492675781,0,-49,37,199,0,240,2120,2036,2560,8,45,-289
1562000390.94142,4.229,-5.934,-150.613,0,-476.885467529297,-654.020568847656,0,-49,37,199,0,240,2120,2036,2564,12,38,-286
1562000390.94532,4.239,-5.934,-150.528,0,-479.212951660156,-654.090087890625,0,-43,45,195,0,240,2116,2032,2560,19,40,-295
1562000390.95071,4.248,-5.933,-150.443,0,-481.61328125,-654.084655761719,0,-43,45,195,0,240,2108,2040,2564,13,37,-294
1562000390.9552,4.258,-5.932,-150.357,0,-484.197296142578,-654.143432617188,0,-35,43,209,0,240,2108,2036,2564,22,31,-294
