0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4884494627363e-10,7.80834283887089e-10,1.68698765037334e-11,-0.0156082403732701,-0.339904113171892,4.81342792510987e-06,2.76393288835816,0.765308544038762,-4.06873770489387,0.190261415862643,0.00918528600453926,-0.00254446219606105,2.76393288835816,0.765308544038762,-4.06873770489387
-1.09339258373267e-06,-2.38242133733707e-05,2.88038075243756e-11,-0.0246038358628248,-0.443279468427997,2.92372758950288e-06,3.50513664579662,1.03816727942145,-5.33569506698927,0.190112822308483,0.0116211406296134,-0.00344932900491401,3.50513664579662,1.03816727942145,-5.33569506698927
-2.81788883806555e-06,-5.48951314175074e-05,1.38741859277596e-11,-0.0303548820892396,-0.47565724982155,2.13099690910327e-07,3.73214851817944,1.07530322234677,-5.62733232384371,0.190063365944399,0.0123431937976598,-0.0035695796009319,3.73214851817944,1.07530322234677,-5.62733232384371
-4.94529531466641e-06,-8.82359337683367e-05,-3.68537086326945e-12,-0.0331971843209016,-0.487035122009444,-1.66050248728101e-06,4.20642409481564,1.08393588410337,-5.76207897233683,0.18995452070545,0.0138827738357585,-0.00359476100862707,4.20642409481564,1.08393588410337,-5.76207897233683
-7.27195076336136e-06,-0.000122374079481027,-2.05636746290385e-11,-0.0348420762187162,-0.491840749887445,-4.10171153829349e-06,4.35316080881402,1.13188846431703,-5.76027693019645,0.189915603175398,0.0143349357538008,-0.00375069360452363,4.35316080881402,1.13188846431703,-5.76027693019645
-9.71407975926262e-06,-0.000156849276256104,-3.71291329814616e-11,-0.0374390297623523,-0.494367319592729,-5.90548850970303e-06,3.81434500695512,1.14647391172029,-5.76002151500531,0.190040966591699,0.0125138940719408,-0.00379566907400752,3.81434500695512,1.14647391172029,-5.76002151500531
-1.23382385302171e-05,-0.000191501574319415,-5.14331425368847e-11,-0.0397462755488968,-0.496359415234402,-7.71037192410364e-06,3.65750926040526,1.14952838490919,-5.71851080009926,0.190073955504267,0.0119590516899435,-0.00380243051798267,3.65750926040526,1.14952838490919,-5.71851080009926
-1.51241103901832e-05,-0.000226293695708391,-6.36110732326207e-11,-0.0415404178407552,-0.498162845270983,-8.97204680762229e-06,3.62369298256846,1.19648597399152,-5.70498663115511,0.190077286563102,0.0118119393349095,-0.00395504405456307,3.62369298256846,1.19648597399152,-5.70498663115511
-1.80359278113493e-05,-0.00026121222168797,-5.4556851089361e-11,-0.0429453157439115,-0.49992908861874,-4.77949066592356e-06,3.61776699123707,1.20934443886474,-5.70324033627009,0.190076976688729,0.0117573674339211,-0.00399425994640189,3.61776699123707,1.20934443886474,-5.70324033627009
-2.10462243469574e-05,-0.000296254571525996,-4.29930362462575e-11,-0.0423082020670819,-0.50194759589136,-5.93092171670718e-06,4.29318200352424,1.16868569818591,-5.61486231784216,0.189927627612454,0.013962338985712,-0.00385602875915135,4.29318200352424,1.16868569818591,-5.61486231784216
-2.40116482947183e-05,-0.000331438768754311,-4.65772763846571e-11,-0.0414393550585549,-0.503739502998653,-6.13211707644183e-06,4.50018880081565,1.24623166013065,-5.67831129230825,0.189870437753042,0.0146129246963051,-0.00410990139843733,4.50018880081565,1.24623166013065,-5.67831129230825
-2.69165753433595e-05,-0.000366748225250172,-5.12557244926787e-11,-0.0405730934712392,-0.505377666299883,-7.16354037917809e-06,4.65889785997202,1.22487579702213,-5.65838886587784,0.189830777252282,0.0151036688901407,-0.00403549345290115,4.65889785997202,1.22487579702213,-5.65838886587784
-2.97605815138405e-05,-0.000402172699784789,-7.62324959040412e-11,-0.0399920227604472,-0.506978936442135,-1.31251707415056e-05,4.7099535909432,1.2183981505102,-5.65479238538336,0.189817831150002,0.0152374939293371,-0.00401043679398643,4.7099535909432,1.2183981505102,-5.65479238538336
-3.25638550309487e-05,-0.000437709396647201,-1.01786450479315e-10,-0.0413995060211087,-0.508191123462322,-1.37421143021108e-05,4.08701104741633,1.21680492529916,-5.70195887942419,0.189972192301555,0.0131374346676411,-0.00400122276914974,4.08701104741633,1.21680492529916,-5.70195887942419
-3.54657996676101e-05,-0.00047333087468207,-1.10538714042883e-10,-0.0430358285199445,-0.509542613532187,-1.48933033050864e-05,3.90328538133512,1.21666124858249,-5.71676858186918,0.190012947294455,0.0124926575661595,-0.00399702360210028,3.90328538133512,1.21666124858249,-5.71676858186918
-3.84824417571398e-05,-0.000509047085369164,-1.19488717749848e-10,-0.0441711415776163,-0.511152243674446,-1.60460647062447e-05,3.96349839923513,1.21800108827295,-5.76527384882106,0.189999149615228,0.0126567185209991,-0.0039974268341673,3.96349839923513,1.21800108827295,-5.76527384882106
-4.15786772590375e-05,-0.00054487593640995,-1.30372869521334e-10,-0.0450511515096707,-0.512834111119708,-1.77434759361706e-05,3.9851241215446,1.17684411421207,-5.77891080208,0.189996639228169,0.0126928688190753,-0.00385685178346745,3.9851241215446,1.17684411421207,-5.77891080208
-4.47364094351653e-05,-0.000580822665004633,-1.43757600322072e-10,-0.0454978449731722,-0.514720404941115,-1.95545331283727e-05,4.09564319490804,1.16810866844944,-5.77964983483721,0.189971865551559,0.013023483302041,-0.00382412942530603,4.09564319490804,1.16810866844944,-5.77964983483721
-4.79254558544229e-05,-0.000616901632414801,-1.76517160487033e-10,-0.0458047890838709,-0.51658919988239,-2.67087542521223e-05,4.13223362229017,1.12403387558051,-5.78095507804337,0.189965865281526,0.0131089836014711,-0.00367394101345774,4.13223362229017,1.12403387558051,-5.78095507804337
-5.11358275448156e-05,-0.000653111560288227,-2.11570291744075e-10,-0.0453532190821297,-0.518593440324304,-2.86214129392654e-05,4.40112088648428,1.06923114984458,-5.82472671465767,0.18990530788235,0.0139644930656386,-0.00348760531281274,4.40112088648428,1.06923114984458,-5.82472671465767
-5.43143753779414e-05,-0.000689461772900812,-2.30741495340166e-10,-0.0448060317132668,-0.52054196568221,-3.11786526918165e-05,4.48424781946116,1.05560556874499,-5.88205194844546,0.189885403223949,0.0142038407859125,-0.00343788888349987,4.48424781946116,1.05560556874499,-5.88205194844546
-5.74545839692369e-05,-0.00072594838020246,-2.52558816884605e-10,-0.0451289879682391,-0.522352232644879,-3.42994737168393e-05,4.21523734206267,1.0097976994271,-5.85336077948787,0.189952277864875,0.0132758907872301,-0.00328221927030646,4.21523734206267,1.0097976994271,-5.85336077948787
-6.06172244456954e-05,-0.000762562053382385,-2.74946361238006e-10,-0.0455110848222366,-0.524298686544345,-3.6943912482928e-05,4.13755735450206,0.954962155148564,-5.84423731571271,0.189972683417441,0.0129820031243657,-0.00309631440181861,4.13755735450206,0.954962155148564,-5.84423731571271
-6.38064593072387e-05,-0.000799312150688468,-2.95956483974601e-10,-0.0454579661382662,-0.526303824618798,-3.96554482169361e-05,4.21314108456607,0.9420633638886,-5.88618750439912,0.189955655033095,0.0131960220195377,-0.00304907100444049,4.21314108456607,0.9420633638886,-5.88618750439912
-6.69919857293303e-05,-0.000836202610428581,-3.19017092155639e-10,-0.045219579820687,-0.528339785546412,-4.29242469695064e-05,4.24072503241466,0.899138365914304,-5.89673562466457,0.189951102392409,0.0132508252415659,-0.00290243113525875,4.24072503241466,0.899138365914304,-5.89673562466457
-7.01606165267237e-05,-0.000873235786164883,-3.632032657533e-10,-0.0458895528836702,-0.530173749880366,-5.16049668939259e-05,3.87988178532808,0.841383631251617,-5.90227621226039,0.190032997596443,0.0120175135569095,-0.00270655884352525,3.87988178532808,0.841383631251617,-5.90227621226039
-7.33760128913848e-05,-0.000910397468564642,-3.91190286001185e-10,-0.0464279606230188,-0.532107781500109,-4.96489440108158e-05,3.77775069449063,0.87654379065564,-5.90166519611404,0.190051709798034,0.0116415511667746,-0.00281954534518612,3.77775069449063,0.87654379065564,-5.90166519611404
-7.66293383875564e-05,-0.000947694770647097,-4.17520613492082e-10,-0.0466842852137582,-0.534164284618239,-5.83191703510006e-05,3.74662133502548,0.84405453716526,-5.90233739485323,0.190058806248652,0.0115011669138461,-0.00270768285907439,3.74662133502548,0.84405453716526,-5.90233739485323
-7.99004410065238e-05,-0.000985136192201829,-4.62417517223927e-10,-0.0466418692799061,-0.536253060346669,-6.1707959188942e-05,3.74517701260403,0.836611286629185,-5.9025170547912,0.190058670538297,0.0114590256936589,-0.00267904698377479,3.74517701260403,0.836611286629185,-5.9025170547912
-8.31685704409879e-05,-0.00102272402665173,-4.90644446289163e-10,-0.045621210002908,-0.538498986688741,-6.5092040772431e-05,4.01537532918422,0.836658643281453,-5.85788041822827,0.190001924921289,0.0123175791390064,-0.00267608416662901,4.01537532918422,0.836658643281453,-5.85788041822827
-8.63651473575714e-05,-0.00106046947037185,-5.15206234487393e-10,-0.0444211246645924,-0.540620186645815,-6.79107057425736e-05,4.1055204076938,0.883075771851592,-5.84508817682077,0.18997964298354,0.0125786386096179,-0.00282666514963967,4.1055204076938,0.883075771851592,-5.84508817682077
-8.94777931371261e-05,-0.00109836361124349,-5.37220989695052e-10,-0.0432685174841511,-0.542607273984498,-7.06726268389485e-05,4.14220785495806,0.944510552138556,-5.84075937535617,0.189968099173852,0.012662228950919,-0.00302698265288888,4.14220785495806,0.944510552138556,-5.84075937535617
-9.25098368323509e-05,-0.00113639706938256,-5.77313071940024e-10,-0.0422470391020828,-0.544546632998768,-7.87219114123534e-05,4.16344950447048,0.961929492167598,-5.79644200751401,0.189962245148198,0.0126945472887483,-0.00308181698445523,4.16344950447048,0.961929492167598,-5.79644200751401
-9.54702645907209e-05,-0.0011745666340977,-6.17097133390879e-10,-0.0410700975739852,-0.546455286318602,-8.08801513278415e-05,4.28663037574083,1.01312854425688,-5.78295928451193,0.189931643973736,0.0130645956851014,-0.00324830841501475,4.28663037574083,1.01312854425688,-5.78295928451193
